title,keyword,abstract,field,authors,date,doi,references,id,type
"Essai de promotion et de défense d’un intérêt économique écossais par le gouvernement SNP,The SNP Government’s Attempts to Promote and Defend Scottish Economic Interests","Scottish National Party,Alex Salmond,Banks,Devolution,Economy,Taxes,SNP,Économie,Dévolution","Depuis leur arrivée au pouvoir à la suite de leur victoire aux élections de 2007 au Parlement écossais, Alex Salmond et son parti, le Scottish National Party, avaient l’intention d’assurer la promotion de l’Écosse, en attirant les investisseurs au moyen d’une baisse de la pression fiscale (dans le cadre étroit des compétences existantes). De plus, ils cherchaient à séduire les ménages par des politiques ambitieuses de redistribution confortant leur image social-démocrate. Cependant, avec la crise économique et financière, ils recommencent à présenter l’Écosse comme une victime, qu’il faut défendre contre le gouvernement britannique.","Organic Chemistry,Biochemistry",Edwige Camp-Pietrain,2023,10.4000/etudesecossaises.411,"10.1093/acprof:oso/9780199545957.001.0001, ",4070668,ART
"L'accord de coopération SNP-Verts, une réponse aux crises politiques et économiques en Ecosse?",SNP Scottish Greens Ecosse dévolution,,,Edwige Camp-Pietrain,2023,,,4132168,COMM
"Un contre-exemple d'outsider ethnique: l'immigré dans le discours politique écossais, un atout social, culturel, économique","Minorité ethnique,Demandeurs d'asile,Ecosse,Dévolution,Brexit",,,Edwige Camp-Pietrain,2023,,,4063907,COUV
Introduction,"Ecosse,Québec,Catalogne,Nouvelle-Calédonie,Indépendance",,,Edwige Camp-Pietrain,2023,,,3541901,ART
Etude de la mise en forme de supports de catalyseurs à porosité hiérarchisée,,,,"Yannick Lorgouilloux,Ridvan Yildiz,Jeremy Dhainaut,Jean-Philippe Dacquin,Sebastien Royer,Christian Courtois",2023,,,4291683,COMM
Morphotropic phase boundary in the BNT–BT–BKT system,,"Lead-free x Bi0.5Na0.5TiO3–y BaTiO3–z Bi0.5K0.5TiO3 piezoelectric ceramics were synthesized by a conventional solid state reaction method. The microstructure, ferroelectric and piezoelectric properties of the ceramics were investigated. Structure measurements by X-ray diffraction with Rietveld refinement have allowed us to specify more precisely the morphotropic phase boundary (MPB) in this system. For (1 − x) BNT–x BT solid solution ceramics, the 0.94 BNT–0.06 BT morphotropic composition shows the higher values with d33 = 170 pC/N, kp = 0.35 and kt = 0.53. In the case of (1 − x) BNT–x BKT compositions, the d33, kp and kt are, respectively, 137 pC/N, 0.39 and 0.54 for the 0.80 BNT–0.20 BKT ceramic. On the other hand, the ternary 0.865 BNT–0.035 BT–0.100 BKT morphotropic composition shows high piezoelectric constant and electromechanical coupling factors (d33 = 133 pC/N, kp = 0.26 and kt = 0.57).","Materials Chemistry,Surfaces, Coatings and Films,Process Chemistry and Technology,Ceramics and Composites,Electronic, Optical and Magnetic Materials","Jean-François Trelcat,Christian Courtois,Mohamed Rguiti,Anne Leriche,Paul-Henri Duvigneaud,Tiriana Segato",2023,10.1016/j.ceramint.2011.11.053,"10.1016/S0924-4247(98)00265-9, 10.1116/1.1319684, 10.1016/j.matlet.2005.01.026, 10.1016/S0955-2219(02)00027-4, 10.1143/JJAP.38.5564, 10.1143/JJAP.42.7401, 10.1016/j.jeurceramsoc.2005.03.125, 10.1016/j.materresbull.2004.10.004, ",4281117,ART
Réseau de sources pour le Contrôle Non Destructif par Ultrasons-Laser,Acoustique,"Le Contrôle Non Destructif (CND) par Ultrasons repose sur de nombreux types de sources souvent basées sur l'utilisation de transducteurs piézoélectriques. Néanmoins, la méthode Ultrasons-Laser qui permet de générer et détecter des ondes acoustiques sans contact a été largement exploitée pour le contrôle et la caractérisation de nombreuses structures, notamment celles intervenant dans le domaine du transport. Dans ce cadre, l'utilisation d'ondes de Rayleigh permet notamment la localisation et la caractérisation de défauts pouvant nuire au bon fonctionnement de divers systèmes. Généralement, une seule source thermoélastique est considérée afin d'étudier l'interaction ondes-défauts. Dans ce travail, nous mettons en œuvre plusieurs sources afin de générer simultanément différentes ondes de Rayleigh sur un échantillon d'aluminium présentant un défaut débouchant de forme circulaire. Pour cela, un réseau de diffraction est utilisé pour obtenir plusieurs sources linéiques thermoélastiques. Expérimentalement, un laser impulsionnel Nd:YAG doublé en fréquence associé à d'autres dispositifs optiques est mis en œuvre pour la génération des ondes ultrasonores. Par ailleurs, leur détection est effectuée à l'aide d'une sonde interférométrique hétérodyne de type Mach-Zehnder. Les résultats obtenus à partir de multiples configurations expérimentales sont d'abord présentés puis comparés afin de déterminer les avantages de chacune d'entre elles pour le Contrôle Non Destructif de la structure concernée. Un modèle par éléments finis est aussi développé afin de prédire les phénomènes d'interaction observés.",,"Maha Karam,Meriem Chrifi Alaoui,Frédéric Jenot,Mustapha Baher,Rabih Tauk,Mohammadi Ouaftouh,Jihane Jabbour,Marc Duquennoy,Jamal Assaad",2023,,,4254498,POSTER
CHARACTERIZATION OF ADHESION BY RAYLEIGH MODES GENERATED AND DETECTED BY LASERS,"Laser Ultrasonics,Adhesion,Dispersion Curves,Non-Destructive Characterization","Adhesion is the ability of dissimilar particles to clutch together and is used to describe the contact between two interfaces. It is often considered as the predominant factor for coating reliability in thin-film technologies. Many techniques have been established to estimate the coating-substrate adhesion intensity. In this work, laserultrasonics, as a non-destructive non-contact method, is implemented to identify the adhesion level on a structure composed of a polyvinyl chloride film in contact with an aluminum sample. For the generation of elastic waves, a doubled frequency Nd:YAG laser is used. Then, the normal displacement at the surface of the substrate is detected thanks to a heterodyne interferometer of Mach-Zehnder type. Rayleigh modes dispersion curves obtained experimentally are compared to the theoretical ones, which are analytically obtained in order to evaluate the adhesion level as an inverse problem. Moreover, the finite element method is exploited to model the propagation of the surface acoustic waves on the studied sample. Indeed, it is necessary to predict the phenomena that could happen while characterizing a layer on a substrate structure. Finally, this allows to analyze the matching between experimental and numerical results while applying different degrees of adhesion.",,"Mustapha Baher,Meriem Chrifi Alaoui,Frédéric Jenot,Mohammadi Ouaftouh,Marc Duquennoy",2023,,,4342707,COMM
Pseudo-3D modelling of a surface-bonded Lamb wave source,,"In this paper, a simple technique allowing the prediction of the Lamb wave field excited in an isotropic plate by a transducer of finite dimensions is presented. The basic idea is to separate the problem into two uncoupled parts. First, the Lamb wave excitation problem, in the plane defined by the thickness and width directions of the transducer, is treated. Then the source diffraction effects in the plane of the plate can be quantitatively estimated. The subsequent formulation thus offers a simple way of developing three-dimensional (3D) solutions from a two-dimensional (2D) modeling. Compared to a heavy full-3D numerical modeling, this technique appears to be a very satisfying alternative","Acoustics and Ultrasonics,Arts and Humanities (miscellaneous)","Emmanuel Moulin,Sébastien Grondel,Mustapha Baouahi,Jamal Assaad",2023,10.1121/1.2189447,"10.1088/0964-1726/13/3/020, 10.1121/1.428294, 10.1121/1.1481062, 10.1121/1.1760109, 10.1121/1.1739482, ",4254416,ART
Semi-analytical discontinuous Galerkin finite element method for the calculation of dispersion properties of guided waves in plates,,"The development of reliable guided waves inspection systems is conditioned by an accurate knowledge of their dispersive properties. The semi-analytical finite element method has been proven to be very practical for modeling wave propagation in arbitrary cross-section waveguides. However, when it comes to computations on complex geometries to a given accuracy, it still has a major drawback: the high consumption of resources. Recently, discontinuous Galerkin finite element method (DG-FEM) has been found advantageous over the standard finite element method when applied as well in the frequency domain. In this work, a high-order method for the computation of Lamb mode characteristics in plates is proposed. The problem is discretised using a class of DG-FEM, namely, the interior penalty methods family. The analytical validation is performed through the homogeneous isotropic case with traction-free boundary conditions. Afterwards, functionally graded material plates are analysed and a numerical example is presented. It was found that the obtained results are in good agreement with those found in the literature","Acoustics and Ultrasonics,Arts and Humanities (miscellaneous)","Salah-Eddine Hebaz,Farouk Benmeddour,Emmanuel Moulin,Jamal Assaad",2023,10.1121/1.5021588,"10.1016/j.ndteint.2007.07.001, 10.1016/j.ijsolstr.2010.11.013, 10.1115/1.3423127, 10.1121/1.1913432, 10.1006/jsvi.1995.0398, 10.1006/jsvi.1996.0349, 10.1016/S0041-624X(03)00097-0, 10.1016/j.jsv.2006.01.021, 10.1016/j.wavemoti.2007.09.004, 10.1121/1.2534256, 10.1007/s13272-012-0056-6, 10.1121/1.4913777, 10.1121/1.3693654, 10.1016/j.cma.2012.06.011, 10.1137/S0036142901384162, 10.1090/conm/329, 10.1137/05063194X, 10.1111/j.1365-246X.2006.03051.x, 10.1111/j.1365-246X.2008.03915.x, 10.1121/1.4806097, 10.1137/S0036144500381988, 10.1016/j.ndteint.2010.09.010, 10.1016/j.jsv.2012.01.029, 10.1007/s10915-005-9044-x, ",4252250,ART
Nanofluids dynamic viscosity evolution using high-frequency acoustic waves: application applied for droplet evaporation,"Nanofluids,Droplets,Evaporation,Acoustic field,Shear viscosity,Finite element,Model","Many interests are shown on nanofluids as it's suitable for cooling applications. Knowing the physical properties of nanofluids such as viscosity plays a key role in practical heat transfer situations. The main goal of this work is to measure the dynamic viscosity of Gold nanofluids during sessile droplets evaporation, at ambient temperature, based on ultrasonic high-frequency acoustic waves (1 GHz). So, we have developed the high-frequency acoustic transducers, for longitudinal and shear waves, located at the bottom side of the silicon substrate. This method has access to characterize the liquid/solid interface (Droplet/Silicon). Due to viscoelastic losses (one of the causes of attenuation), the attenuation (attenuation in fluids about 220 dB/mm) of the sound energy produced by nanofluid generates a complex form for the mechanical impedance of the sessile droplet of nanofluid. The measured echoes diagram represented by amplitude and phase angle were obtained using a Network Analyzer. The complexity of the nanofluid for the shear signal wave has a direct relation between the attenuation and the viscosity and as a result, an online variation in the shear viscosity of a droplet contains 4% C-v gold nanoparticles were extracted throughout the evaporation process. At the same time, a new micromechanical model developed by FreeFem++ software was provided to compare the results obtained experimentally. This model has been validated to be used to calculate the viscosity of nanofluids.","Materials Chemistry,Physical and Theoretical Chemistry,Spectroscopy,Condensed Matter Physics,Atomic and Molecular Physics, and Optics,Electronic, Optical and Magnetic Materials","Ibrahim Zaaroura,Malika Toubal,Julien Carlier,Souad Harmand,Bertrand Nongaillard",2023,10.1016/j.molliq.2021.117385,"10.1080/01457630600904593, 10.1016/j.pnucene.2013.03.009, 10.1023/A:1024438603801, 10.1016/j.rser.2017.02.073, 10.1016/j.ijheatmasstransfer.2021.121322, 10.1016/j.rser.2012.11.044, 10.1016/j.ijheatmasstransfer.2016.08.081, 10.2514/2.6486, 10.1016/j.molliq.2021.115986, 10.1016/j.molliq.2020.112987, 10.1016/j.ijheatmasstransfer.2018.07.102, 10.1016/j.molliq.2020.113058, 10.1016/j.enconman.2017.01.079, 10.1016/j.molliq.2017.11.135, 10.1016/j.applthermaleng.2020.116180, 10.1016/j.ijthermalsci.2018.06.030, 10.1016/j.ijthermalsci.2007.05.004, 10.1088/0256-307X/26/6/066202, 10.1016/j.ijheatmasstransfer.2011.10.021, 10.1122/1.550226, 10.1080/01932691.2013.764483, 10.1063/1.1700493, 10.1016/j.compfluid.2014.04.001, 10.1016/j.molliq.2016.12.071, 10.1016/j.icheatmasstransfer.2016.01.005, 10.1063/1.1771489, 10.25046/aj0506173, 10.1103/PhysRev.75.936, 10.1109/TUFFC.2009.1005, 10.1088/1742-6596/269/1/012011, 10.1007/s13538-021-00909-4, 10.1021/j100721a006, ",4106390,ART
Système d'information transport personnalisée à base d'agents logiciels,"Multi-agent systems,Passenger information systems,Public transit,Software,Transportation modes","Cet article présente une contribution à la personnalisation des systèmes d'information transport basée sur une organisation multi-agents. Face à la demande croissante d'informations pertinentes de la part des usagers des transports collectifs, face au foisonnement des informations, il est nécessaire de trier, sélectionner et adapter les informations obtenues aux besoins des utilisateurs c'est-à-dire de les personnaliser. La notion de contexte permet d'appréhender la personnalisation des informations en fonction du profil de l'utilisateur. Le système est modélisé sur la base d'une distinction des rôles principaux que jouent les agents, et des interactions parmi ceux-ci.",,"Christelle Petit-Rozé,Abdouroihamane Anli,Emmanuelle Grislin-Le Strugeon,Mourad Abed,Guillaume Uster,Christophe Kolski",2023,,,3431480,COMM
New considerations about the fracture mode of PZT ceramics,"Electron microscopy,Fracture,Grain boundaries,Porosity,PZT","Sintered bulk ceramics, such as PZT are brittle materials. This macroscopically implies a statistical distribution of the ultimate strengths, because defects, such as pores or cracks are responsible for the initiation of the specimen failure. Another aspect of this fracture phenomenon is the crack propagation inside the material, along grain boundaries or through the grains themselves. An experimental study was carried out on hard and soft PZT by means of a scanning electron microscopy (SEM) quantitative analysis of tensile fractured areas. This reveals that the fracture mode is mixed, although it seems to be rather intragranular for hard ceramics and more intergranular for soft ones. Further investigations deal with the characterization of the residual porosity, which has to be distinguished from the population of critical defects. This porosity is located at grain boundaries and likely acts also as a stress concentrator and has an effect on the fracture mode and mechanical properties. For doped hard and soft PZT, a careful analysis of the microstructure is thus achieved through transmission electron microscopy (TEM) micrographs. Furthermore, domain structure is analysed for hard and soft PZT.","Materials Chemistry,Ceramics and Composites","Olivier Guillon,Dominique Perreux,Frédéric Thiebaud,Christian Courtois,Philippe Champagne,Anne Leriche,Jacques Crampon",2023,10.1016/j.jeurceramsoc.2005.03.074,"10.1177/1045389X9500600107, 10.1016/S0921-5107(99)00009-4, 10.1111/j.1151-2916.1990.tb05113.x, 10.1016/S1359-6454(99)00275-X, 10.1023/A:1022072500963, 10.1111/j.1151-2916.1981.tb10320.x, 10.1016/S0955-2219(00)00256-9, ",4081610,ART
Identiﬁcation de sources pour le contrôle passif des rails,,"L’évaluation non destructive des rails est cruciale pour garantir une sécurité élevée dans le transport ferroviaire. On propose ici, une méthode d’identification des sources de bruit et/ou défauts par apprentissage sur une base de données de référence. Des essais expérimentaux ont été effectués sur un rail soumis à un couple de force appliqué à différentes positions du rail. Concrètement, cela consiste d’abord à constituer un dictionnaire de référence contenant toutes les signatures de défauts (à différents couples et positions sur le rail). L’identification de la position du défaut pour une valeur de couple de force donnée est déterminée par l’erreur quadratique moyenne entre le signal d’intérêt et les signaux stockés dans le dictionnaire. Ces travaux constituent une étude de faisabilité de la méthode proposée. Les résultats préliminaires obtenus sont prometteurs pour le SHM des structures ferroviaires.",,"Elissa Akiki,Lynda Chehami,Nikolay Smagin,Emmanuel Moulin,Jamal Assaad,Youssef Zaatar",2023,,,4474392,POSTER
"Cooperative patterns to support Human, Robot and Brain Computer Interface Interactions","Cooperative patterns Human-Machine Cooperation Human-Computer Interface Robotics,Cooperative patterns,Human-Machine Cooperation,Human-Computer Interface,Robotics","Brain-Computer Interface technology will be soon available to the general public. It would be to replace or compensate physical disability in the case of handicap. However, it would also be for all people looking for peaceful consciousness, to control environment from no other types of command but directly from the brain. Such a device that could be easily and quickly handled by untrained and novice users has been proposed by Mentalista. The company designed and trained a Brain-Computer Interface and in this paper, we propose a method to identify how such a device may be used to control a robot. The method proposes to identify the cooperative patterns that suit users' states and robot's abilities regarding the environment constraints. The Human-Machine Cooperation principles support the methodological approach.",,"Marie-Pierre Pacaux-Lemoine,Jimmy Lauber,Bastien Didier,Sylvie Tissot",2023,,,3960384,COMM
Fuzzy steering control for autonomous vehicles under actuator saturation: Design and experiments,,"Abstract This paper presents a new control method for autonomous vehicles. The design goal is to perform the automatic lane keeping under multiple system constraints, namely actuator saturation of the steering system, roads with unknown curvature and uncertain lateral wind force. Such system constraints are explicitly taken into account in the control design procedure. To achieve this goal, we propose a new constrained Takagi–Sugeno fuzzy model-based control method using fuzzy Lyapunov control framework. The resulting non-parallel distributed compensation controller is able to handle not only various system constraints but also a large variation range of vehicle speed. In particular, Taylor’s approximation method is exploited to reduce not only the numerical complexity for real-time implementation but also the conservatism of the results. The design conditions are strictly expressed in terms of linear matrix inequalities which can be efficiently solved with available numerical solvers. The effectiveness of the proposed control method is demonstrated through both simulation and hardware experiments with various driving scenarios.","Applied Mathematics,Computer Networks and Communications,Signal Processing,Control and Systems Engineering","Tran Anh-Tu Nguyen,Chouki Sentouh,Jean-Christophe Popieul",2023,10.1016/j.jfranklin.2017.11.027,"10.1049/iet-its.2009.0001, 10.1016/j.ymssp.2015.10.021, 10.1109/TIE.2016.2583400, 10.1109/TVT.2015.2391184, 10.1109/5254.820333, 10.1109/TIE.2016.2645146, 10.1109/TITS.2016.2598792, 10.1109/TITS.2009.2026451, 10.1109/TITS.2015.2486815, 10.1109/TITS.2005.858622, 10.1109/TCST.2008.924558, 10.1016/j.conengprac.2011.08.005, 10.1109/TITS.2004.828175, 10.1016/j.jfranklin.2017.02.017, 10.1016/j.engappai.2015.01.005, 10.1016/j.jfranklin.2011.09.007, 10.1109/TSMC.1985.6313399, 10.1016/j.jfranklin.2017.01.010, 10.1016/j.jfranklin.2016.04.021, 10.1016/j.fss.2007.06.016, 10.1109/TFUZZ.2008.2011814, 10.1049/iet-cta.2014.0398, 10.1016/j.camwa.2008.10.057, 10.1016/j.jfranklin.2014.05.007, 10.1016/j.engappai.2016.11.011, 10.1016/j.jfranklin.2014.04.017, 10.1109/91.919253, 10.1016/j.automatica.2003.12.014, ",4307238,ART
