title,keyword,abstract,field,authors,date,doi,references,id,type
Takagi–Sugeno Fuzzy Unknown Input Observers to Estimate Nonlinear Dynamics of Autonomous Ground Vehicles: Theory and Real-Time Verification,"Observers,Estimation,Engines,Torque,Sensors,Vehicle dynamics,Real-time systems","In this article, we address the simultaneous estimation problem of the lateral speed, the steering input, and the effective engine torque, which play a fundamental role in vehicle handling, stability control, and fault diagnosis of autonomous ground vehicles. Due to the involved longitudinal-lateral coupling dynamics and the presence of unknown inputs (UIs), a new nonlinear observer design technique is proposed to guarantee the asymptotic estimation performance. To this end, we make use of a specific Takagi-Sugeno (TS) fuzzy representation with nonlinear consequents to exactly model the nonlinear vehicle dynamics within a compact set of the vehicle state. This TS fuzzy modeling not only allows reducing significantly the real-time computational effort in estimating the vehicle variables but also enables an effective way to deal with unmeasured nonlinearities. Moreover, via a generalized Luenberger observer structure, the UI decoupling can be achieved without requiring a priori UI information. Using Lyapunov stability arguments, the UI observer design is reformulated as an optimization problem under linear matrix inequalities, which can be effectively solved with standard numerical solvers. The effectiveness of the proposed TS fuzzy UI observer design is demonstrated with real-time hardware-in-the-loop experiments.","Electrical and Electronic Engineering,Computer Science Applications,Control and Systems Engineering","Tran Anh-Tu Nguyen,Truong Quang Dinh,Thierry-Marie Guerra,Juntao Pan",2022,10.1109/TMECH.2020.3049070,"10.1016/j.sysconle.2012.03.006, 10.1109/MCI.2018.2881644, 10.1109/TVT.2017.2737440, 10.1109/TCST.2010.2040620, 10.1109/TMECH.2019.2892700, 10.1109/TCYB.2020.3009128, 10.1109/TFUZZ.2020.3009737, 10.1109/TIE.2015.2404784, 10.1109/TIE.2016.2544244, 10.1109/LCSYS.2020.2999028, 10.1109/TVT.2018.2875459, 10.1016/j.conengprac.2017.06.013, 10.1109/TMECH.2010.2048118, 10.1109/TIE.2012.2188874, 10.1080/00423114.2013.859281, 10.1080/00423114.2020.1714672, 10.1109/TMECH.2019.2933744, 10.1016/j.ymssp.2015.11.003, 10.1109/TIE.2010.2102317, 10.1016/j.mechatronics.2014.08.003, 10.23919/ACC.1991.4791980, 10.1109/TIE.2016.2645146, 10.1109/JSEN.2018.2805381, 10.1109/TIE.2012.2193855, 10.1109/TMECH.2017.2698216, 10.1109/TITS.2017.2724852, 10.1109/TITS.2005.858624, 10.1109/TIE.2020.2994868, 10.1109/TCST.2008.922503, 10.1007/978-1-4614-1433-9, 10.1109/TVT.2015.2496969, 10.1109/TIE.2019.2893864, 10.1109/TIE.2017.2774771, 10.1137/1.9780898717907, 10.1109/TITS.2012.2207894, 10.1007/978-3-540-73503-8, 10.1109/TVT.2019.2949298, 10.1109/CACSD.2004.1393890, 10.1016/j.ymssp.2007.08.002, 10.1109/91.919253, 10.1016/j.conengprac.2008.09.006, ",4307204,ART
Reduced-Complexity Affine Representation for Takagi-Sugeno Fuzzy Systems,,"This paper presents a systematic approach to reduce the complexity of sector nonlinearity TS fuzzy models using existing linear dependencies between local linear submodels. The proposed approach results in a decrease of the fuzzy model rules from 2P to p + 1 rules while maintaining equivalence to the TS fuzzy model. An LMI formulation is presented to obtain conditions for stability analysis and stabilizing controllers design with some examples to offer a comparison between the two models. The main purpose of reduced-complexity models is to keep the design and the structure of the nonlinear control and observer schemes as simple as possible for real-time implementation, especially when dealing with highly nonlinear systems with a very large number of premise variables. Two real-world robotics examples are provided to highlight the interests and the curent limitations of the proposed approach.",General Medicine,"Amine Dehak,Tran Anh-Tu Nguyen,Antoine Dequidt,Laurent Vermeiren,Michel Dambrine",2022,10.1016/j.ifacol.2020.12.2235,"10.1016/j.ins.2019.08.008, 10.1016/j.automatica.2003.12.014, 10.1109/CACSD.2004.1393890, 10.1016/j.ins.2008.12.002, 10.1049/iet-cta.2014.0398, 10.1109/LCSYS.2019.2920768, 10.1109/MCI.2018.2881644, 10.1007/s40815-019-00613-1, 10.1016/j.fss.2007.06.016, ",3690903,COMM
Dissonance Engineering: A New Challenge to Analyse Risky Knowledge When using a System,"Dissonance engineering,Erroneous aﬀordance,Contradictory knowledge,Risk analysis,Car driving system","The use of information systems such as on-board automated systemsfor cars presents sometimes operational risks that were not taken into account withclassical risk analysis methods. This paper proposes a new challenge to assess risksby implementing an automated tool based on the dissonance engineering principle. Itconsists in analysing knowledge in term of dissonances. A dissonance is deﬁned as aknowledge that sounds wrong, or in other words that may present conﬂicts. The paperfocuses on two kinds of dissonances: erroneous aﬀordances when events can be relatedto erroneous actions and contradictory knowledge when the application of knowledgerelates to opposite actions. The proposed automated tool analyses the knowledge basecontent in order to detect possible dangerous aﬀordances or contradictory knowledge.An example of application is given by using a limited number of simple rules relatedto the use of an Automated Speed Control (ASC) system for car driving","Computational Theory and Mathematics,Computer Networks and Communications,Computer Science Applications",Frédéric Vanderhaegen,2022,10.15837/ijccc.2014.6.1484,,3652758,ART
Human stability: Toward multi-level control of human behaviour,,"The study presented in this paper is placed in the context of accidents related to human factors mainly in terms of human errors. It presents both the current state of work about the concept of human stability and future developments that are planned. The objective of this paper is to show that this concept might make possible the anticipation of a human error or recovery from this one. To illustrate human stability concept, an example of train monitoring in the framework of ETCS (European Train Control System) development is applied",,"Philippe Richard,Frédéric Vanderhaegen,Vincent Benard,Patrice Caulier",2022,,,3624745,COMM
Heart-Computer Synchronization Interface to control human-machine symbiosis: a new human availability support for cooperative systems,"Cooperation,Heart-computer synchronization interface,Human error,Human perception,Synchronizarion","The paper proposes an original architecture to control human-machine symbiosis by using Heart-Computer Synchronization Interfaces (HCSI). This symbiosis depends on the limits of three autonomy prerequisites: the knowledge required to treat a situation, the availability of the human and technical resources when achieving tasks, and the possibilities to act by using dedicated interfaces. As inattention is one the causes of a lack or a loss of the symbiosis related to human availability, the new system consists in controlling it by studying the impact of the synchronization of dynamic event occurrence with heart rate. The results of an exploratory study are relevant and promising: subjects for who the activation of visual and sound alarms were synchronized with heartbeats made significantly more perception errors than subjects for who this activation was not synchronized. They demonstrate that the design of human-machine systems has to be aware of such synchronization that may affect human perception abilities and degrade the efficiency of the cooperative activity achievement. This is then a new challenge for defining future cooperative systems based on human availability supports to perceive data from automated tools",Control and Systems Engineering,"Frédéric Vanderhaegen,Marion Wolff,Sébastien Ibarboure,Régis Mollard",2022,10.1016/j.ifacol.2019.12.116,"10.1016/j.engappai.2017.06.022, 10.1016/0925-7535(93)90027-B, 10.1016/j.paid.2010.06.015, 10.1016/S0166-4115(08)62386-9, 10.1016/j.ijpsycho.2018.04.002, 10.1002/wcs.130, 10.1016/j.aap.2014.09.019, 10.1007/s10111-002-0108-5, 10.1016/j.ssci.2016.06.010, 10.1016/S0967-0661(01)00060-0, 10.1007/s10111-012-0234-7, 10.1523/JNEUROSCI.4262-15.2016, 10.1068/p281059, 10.1007/978-3-540-89208-3_324, 10.1016/S0953-5438(98)00044-7, 10.1007/s10111-011-0196-1, 10.15837/ijccc.2014.6.1484, 10.1016/j.eswa.2016.08.071, 10.1016/j.arcontrol.2017.09.008, 10.1007/s10111-017-0405-7, 10.1016/j.ins.2014.02.051, ",3678057,COMM
Diagnostic de dissonance pour la prise en compte de signaux faibles dans l’analyse des risques,,,,Frédéric Vanderhaegen,2022,,,3518778,COMM
Pedagogical learning supports based on human–systems inclusion applied to rail flow control,"Learning tool,Human–systems inclusion,Autonomy,Rail traffic flow,Dissonance,Driving support system","The paper presents the new concept on human–systems inclusion for designing, analyzing or evaluating human–machine systems and applied it to two case studies on rail flow control. Human–systems inclusion is related to the development of online learning abilities using pedagogical learning supports and aims at applying both automation-supported human and human-supported automation processes in which a human is supported by automation or automation is supported by a human, respectively. Different learning supports are proposed: accident reports, course supports, internet accesses, simulators, technical systems, etc. People are free to use or not to use them to learn alone, from the other or with the others. The first case study concerns automation-supported driving activities and focuses on the analysis of possible dissonances of use of two automated tools. The second case study consists of designing and validating a human-supported eco-driving assistance system.","Computer Science Applications,Human-Computer Interaction,Philosophy",Frédéric Vanderhaegen,2022,10.1007/s10111-019-00602-2,"10.1016/j.robot.2004.03.010, 10.1007/978-3-319-02812-5_12, 10.1016/j.ijmedinf.2017.05.004, 10.1016/j.ecns.2009.03.118, 10.1007/s10111-006-0039-7, 10.1016/j.concog.2015.03.012, 10.1037/a0018854, 10.1016/j.robot.2006.01.008, 10.1002/pad.318, 10.1016/S1364-6613(00)01800-3, 10.1016/j.ijhcs.2016.12.006, 10.1016/j.sbspro.2013.10.606, 10.1016/j.engappai.2017.06.022, 10.1023/A:1008719831436, 10.1007/s10111-007-0077-9, 10.1080/14926150509556663, 10.4000/ripes.1193, 10.1016/j.neulet.2012.11.001, 10.1007/s10111-006-0034-z, 10.1016/j.ifacol.2016.10.616, 10.1016/j.bbr.2013.03.033, 10.1016/j.tics.2017.06.001, 10.1016/j.neulet.2012.10.005, 10.1016/j.jml.2008.02.001, 10.1016/j.engappai.2012.01.010, 10.1007/s10728-007-0067-3, 10.1016/S0953-5438(98)00044-7, 10.1007/s10111-011-0196-1, 10.15837/ijccc.2014.6.1484, 10.1016/j.eswa.2016.08.071, 10.1016/j.ifacol.2016.10.553, 10.1016/j.arcontrol.2017.09.008, 10.1007/s10111-017-0405-7, 10.1007/978-3-319-07854-0_95, 10.1016/j.ins.2014.02.051, 10.1007/s10111-006-0037-9, 10.1016/j.engappai.2009.01.008, 10.1016/j.ress.2011.02.002, 10.1016/j.ifacol.2019.12.116, 10.1080/0885625082000042294, 10.1016/j.engappai.2016.01.001, 10.1016/j.autcon.2017.05.001, 10.1007/s11633-018-1128-9, 10.1016/j.robot.2016.12.012, ",3644424,ART
Human stability: toward multi-level control of human behaviour,"Human stability,Safety,Guided transport,Human behaviour,Human error","The study presented in this paper is placed in the context of accidents related to human factors mainly in terms of human errors. It presents both the current state of work about the concept of human stability and future developments that are planned. The objective of this paper is to show that this concept might make possible the anticipation of a human error or recovery from this one. To illustrate human stability concept, an example of train monitoring in the framework of ETCS (European Train Control System) development is applied",General Medicine,"Philippe Richard,Frédéric Vanderhaegen,Vincent Benard,Patrice Caulier",2022,10.3182/20130811-5-US-2037.00056,"10.1518/001872095779049543, 10.1348/0007126042369811, 10.1109/CVPR.2001.990517, ",3624745,COMM
Adaptive Backstepping Integral Sliding Mode Control Combined with Super-Twisting Algorithm For Nonlinear UAV Quadrotor System,"Backstepping,Sliding mode,Adaptive law,Super-twisting,Euler-Newton,Quadrotor System","Quadrotors are extremely agile UAVs with many uncertainties related to their moment of inertia, drag coefficients, and mass. Besides aerodynamic turbulence, the quadrotor is rich in non-linearity due to its underactuated mechanical system. These last two factors lead to problems that require adaptive and robust control. This research paper describes a new hybrid robust nonlinear control technique for a quadrotor. First, a combination of backstepping and sliding-mode approaches based on proportional integral derivative modified surfaces is developed to address the quadrotor trajectory tracking problem, where the Lyapunov method is used to evaluate the control system's stability. Second, adaptive technique combined with sliding mode control to estimate the various parameters of the proposed controller. Super-Twisting algorithm is examined in order to minimize the chattering impact of sliding mode control. To reduce the error convergence time and to increase the performance of speed tracking, a novel super-twisting adaptive backstepping PID sliding mode approach is presented for the quadrotor rotational and translational subsystems. Simulation results are shown to demonstrate the efficacy and practicality of the proposed control. To illustrate the superiority and the designed control technique's effectiveness, a comparative analysis is performed with different newly developed controllers.",Control and Systems Engineering,"Yakoub Nettari,Moussa Labbadi,Serkan Kurt",2022,10.1016/j.ifacol.2022.07.322,"10.1002/asjc.587, 10.1016/j.ast.2018.09.013, 10.1007/s40435-019-00551-8, 10.22266/ijies2020.1031.14, 10.1016/j.jfranklin.2011.10.011, 10.1007/s10846-017-0528-3, 10.1016/j.paerosci.2017.04.003, 10.1016/j.jfranklin.2018.05.062, 10.1016/j.ifacol.2016.03.067, 10.1016/j.ast.2017.05.022, 10.1007/s40435-019-00599-6, 10.1016/j.ast.2019.105306, 10.1016/j.neucom.2016.08.111, 10.1007/s00542-017-3700-6, 10.1109/ACCESS.2019.2909530, 10.1016/j.ymssp.2017.11.034, ",3809821,ART
Integrating Human and Organizational Factors into the BCD Risk Analysis Model: An Influence Diagram-based approach,"Human actions,Human factors,Influence diagrams,Model for test case,Parameters",,,"Karima Sedki,Philippe Polet,Frédéric Vanderhaegen",2022,10.1002/9781118561744.ch15,"10.1017/CBO9781139062367, 10.1016/j.ress.2007.03.035, 10.1016/j.engappai.2009.01.008, 10.1007/s10111-010-0146-3, 10.1016/j.ress.2011.02.002, 10.1016/j.ress.2003.07.001, ",3624774,COUV
