title,keyword,abstract,field,authors,date,doi,references,id,type
Foreign directors and CSR disclosure : evidence from France,"Foreign directors,CSR disclosure,Directors’ home regions,Board diversity","The aim of this paper is to analyze the impact of directors’ home regions on corporate social responsibility (CSR) disclosure practices. Our empirical study drawn on all listed firms, on the SBF120 between 2008 and 2018. Our findings provide evidence that home regions diversity on board is positively and significantly associated with ESG disclosure. However, it influences differently each score of CSR disclosure. In fact, we find that the presence of home regions diversity of directors’ boards is positively associated with environmental score, while governance disclosure is negatively associated with this diversity. Also, our results provide that the presence of Anglo-American, Asian and Middle Eastern directors is positively associated with ESG disclosure. When directors come from European countries, they are less disclosing ESG information. Concerning the environmental disclosure, Anglo-American directors are more likely release this information than European and Asian directors. Finally, we find that the presence of Middle Eastern directors is negatively associated with social disclosure, though they are more likely to communicate on corporate governance information.",,"Rim Khemiri,Nadia Ben Farhat Toumi,Yosra Fourati Makni",2024,,,4509240,COMM
Le rôle du Parlement européen dans le développement du droit européen des investissements,"Droit de l'Union européenne,Investissement,Parlement européen et l'action extérieure de l'Union Européenne",,,Ninon Forster,2024,,,4509706,COUV
"Les obstacles à l’engagement de la responsabilité non contractuelle dans le contentieux de la responsabilité administrative de l’Union européenne »,",,,,Ninon Forster,2024,,,,
Impact of the use of external knowledge obtained through informal exchanges on the performance of innovation projects: for an enrichment of inbound open innovation practices,,,,"Damien Dietsch,Rim Khemiri",2024,,,4509337,COMM
Rencontres autour du jeu du GIS Jeu et Sociétés,,"Rencontres autour du jeu est le fruit de journées d’études et de colloques organisés par le GIS (groupement d’intérêt scientifique) « Jeu et Sociétés » qui soutient des recherches pluridisciplinaires dans les domaines du(es) jeu(x) et des comportements ludiques, les diffuse et les valorise auprès d’un public spécialisé ou simplement intéressé. À ce titre, le GIS propose dans l’ouvrage Rencontres autour du jeu les Actes d’un cycle de journées d’étude et de colloques tenus au Campus Condorcet et à la Sorbonne en 2019 et en 2020. Par l’organisation d’espaces et de temps de rencontres, la science progresse. Le temps d’une journée et en un autre lieu, peut s’opérer un dé-centrement. L’objet « jeu » se prête bien à cette approche disciplinaire plurielle et transversale ; le présent ouvrage, issu de ces rencontres et de ces décentrements, en porte la trace. Un bon nombre de ces publications expose les résultats d’études ou de missions de terrain menées les années précédentes (les travaux de Sacha Mathieu, Isabelle Varescon, Samantha Tessier, Lucia Romo, Boris Lebeau, Marie Redon, Ababacar Fall et Marthe Koffi, ou encore de Sophie Chevalier, entre autres, ont bénéficié des financements après qu’ils aient répondu aux appels à projets). Les articles composant l’ouvrage témoignent du large éventail de disciplines concernées par le jeu. Une telle variété atteste de la richesse et de la complexité de l’univers ludique et participe, du moins l’espérons-nous, d’une compréhension renouvelée des enjeux sociaux, culturels et scientifiques du(es) jeu(x).",,"Servane Barrault,Jean-Louis Bischoff,Sophie Chevalier,Donna Cooner,Ababacar Fall,Nathan Ferret,Marthe Koffi-Didia,Boris Lebeau,Bernadeta Lelonek-Kuleta,Sasha Mathieu,Valérie Pennequin,Marie Redon,Sarah Sandré,Florence Schnebelen,Ahmad Shakeri,Samantha Tessier,Lauriane Thomas,Lucia Romo,Samuel Vansyngel,Isabelle Varescon,Oulmann Zerhouni,Pascal Aquien,Elisabeth Belmas,Boris Noyet",2024,,,4424610,OUV
Towards High Performance Fully Vertical GaN-on-Silicon PIN Diodes,"Wide band gap semiconductor GaN-on-Si Vertical power devices,Wide band gap semiconductor,GaN-on-Si,Vertical power devices","In this work, we demonstrate quasi and fully vertical PIN GaN on Si diodes with a low on state resistance of 0.35 mΩ.cm² and high average electric field of 1.82 MV/cm, which is favorably comparable to the state-of-the-art considering the absence of edge termination or field plates. The breakdown voltage scales well with the drift layer thickness of 3.5 µm and 4.5 µm resulting in hard breakdown values exceeding 800 V. The achieved results are promising towards kVolt-class fully vertical GaN-on-Silicon devices.",,"Youssef Hamdaoui,Idriss Abid,Sondre Michler,Katir Ziouche,F Medjdoub",2024,,,4436387,COMM
Etudes des capacités perceptives dans le contrôle d'événements dynamiques synchronisés avec la fréquence cardiaque,"Interface cœur-ordinateur,Attention humaine,Conscience de la situation,Humain connecté",Ce poster résume le contenu de l'article long présenté à ERGO-IA 2023 intitulé « Humain connecté pour l'étude de l'attention à partir d'interfaces cœur-ordinateur ». Il se base sur des études antérieures concernant l'impact sur les ressources attentionnelles de la synchronie entre événements dynamiques et la fréquence cardiaque. Il présente deux interfaces cœur-ordinateur et exploite en temps réel une mesure de la fréquence cardiaque de leurs utilisateurs. Le premier environnement numérique proposé est une simulation de conduite de train pour l'étude de l'attention distribuée et le second est un exercice de comptage pour analyser l'attention focalisée. Les résultats des campagnes expérimentales effectuées avec ces outils montrent l'impact de la synchronisation d'événements avec la fréquence cardiaque. Les temps de réponse augmentent lorsque la fréquence d'occurrence de clignotement et de bip d'alarmes est synchronisée avec la fréquence cardiaque. La perception de stimuli imprévus comme l'affichage d'images est moindre lorsque la fréquence d'occurrence d'événements à comptabiliser est synchronisée avec la fréquence cardiaque. Des voies de recherche concernant cette synchronie peuvent alors être envisagée pour la conception et l'évaluation de futurs systèmes sociotechniques basées sur la connexion de l'humain avec les systèmes réels ou virtuels,,"Frédéric Vanderhaegen,Corentin Ascone",2024,,,4405072,COMM
Improvement of beta-TCP thermal stability by doping for macroporous scaffolds,,,,"Nicolas Somers,Florian Jean,Marie Lasgorceix,Anne Leriche,Anthony Thuault,Nicolas Preux,Cathy Delmotte,Fabrice Petit",2024,,,4392047,COMM
Interval Weight-Based Abstraction for Neural Network Verification,"Neural network abstraction,Neural network verification,Over-approximation,Output range computation","In recent years, neural networks (NNs) have gained much maturity and efficiency, and their applications have spread to various domains, including some modules of safety-critical systems. On the other hand, recent studies have demonstrated that NNs are vulnerable to adversarial attacks, thus a neural network model must be verified and certified before its deployment. Despite the number of existing formal verification methods of neural networks, verifying a large network remains a major challenge for these methods. This is mostly due to the scalability limitations of these approaches and the non-linearity introduced by the activation functions in the NNs. To help tackle this issue, we propose a novel abstraction method that allows the reduction of the NN size while preserving its behavioural features. The main idea of the approach is to reduce the size of the original neural network by merging neurons belonging to the same layer, and defining the new weights as intervals and sums of absolute values of those of the merged neurons. The approach allows for producing an abstract (i.e., reduced) model that is smaller and simpler to verify, while guaranteeing that this abstract model is an over-approximation of the original one. Our early experiments show that the approach enhances the scalability when performing verification operations, such as output range computation, on the abstract model.",,"Fateh Boudardara,Abderraouf Boussif,Pierre-Jean Meyer,Mohamed Ghazel",2024,10.1007/978-3-031-14862-0_24,"10.1007/978-3-030-59152-6_5, 10.1007/978-3-319-10575-8, 10.1007/978-3-319-77935-5_9, 10.1007/978-3-319-68167-2_19, 10.1007/978-3-030-53288-8_3, 10.1016/j.cosrev.2020.100270, 10.1007/978-3-319-63387-9_1, 10.1109/DASC.2016.7778091, 10.1007/978-3-319-63387-9_5, 10.1201/9781351251389-8, 10.1038/nature14539, 10.1007/978-3-030-94583-1_14, 10.3390/s21103452, 10.1145/3290354, 10.1007/978-3-030-65474-0_4, 10.1109/TNNLS.2020.2991090, ",4426156,COMM
Propulsion and Braking in the Study of Asymmetry in Able-Bodied Men's Gaits,"Ground reaction force,Gait,Asymetry","The present study was designed to test functional differences between both lower limbs in able-bodied gait according to fore-aft force impulse analyses and to assess the existence of a preferential lower limb for forward propulsion and braking. The leg that did more of the braking (Most Braking Limb) and the leg that did more of the propulsion (Most Propulsive Limb) were defined by the higher negative and positive impulses calculated from the anterior-posterior component of the ground reaction force. 24 adult men free of pain and injury to their lower extremities ( M age = 25.9 yr., SD = 4.5) performed 10 walking trials on a 10-m walkway with two force plates flush mounted in the middle. The anterior-posterior component of the velocity of the center of mass ( V AP ) was calculated with the VICON system. Results highlighted two forms of asymmetry behaviour: although significant bilateral differences between the legs concerning the propulsive and braking impulses were found in all participants, 70.8% of the participants displayed a different Most Braking Limb than Most Propulsive Limb, whereas 25% used the same leg to produce both more propulsion and braking. High consistency was found in the behavioural strategy. Bilateral differences in V AP according to the gait cycle (Most Propulsive Limb vs Most Braking Limb) suggested a functional division of tasks between the two lower limbs for 70.8% of the participants. The study provides support for the relevancy of a functional categorization to highlight different asymmetry strategies in able-bodied gait.","Sensory Systems,Experimental and Cognitive Psychology","François Potdevin,Christophe Gillet,Franck Barbier,Yann Coello,Pierre Moretto",2024,10.2466/PMS.107.3.849-861,"10.1016/0167-9457(96)00004-8, 10.1016/0021-9290(68)90017-1, 10.1016/S0167-9457(96)00046-2, 10.1016/0021-9290(94)00083-G, 10.1007/BF00266460, 10.1016/S0167-9457(03)00047-2, 10.1093/ptj/69.8.640, 10.1080/02701367.1984.10609367, 10.1249/00005768-198902000-00020, 10.1016/0141-5425(89)90038-1, 10.1055/s-2000-9467, 10.1016/S0966-6362(02)00020-6, 10.1016/0013-4694(89)90048-5, 10.1016/S0966-6362(02)00089-9, 10.1016/S0167-9457(96)00054-1, 10.1093/ptj/80.12.1188, 10.1016/S0966-6362(00)00070-9, 10.2106/00004623-195335030-00003, 10.1111/j.1469-8749.1993.tb11612.x, 10.1016/0021-9290(88)90142-X, 10.1080/03014460500500222, ",4396182,ART
IEMN - Deposition Techniques in Clean Room,"SPUTTERING SYSTEMS,PE-CVD,AP-CVD,LP-CVD,ELECTRON BEAM,ALD,INKJET PRINTING,FURNACES,PARYLENE",,,"Isabelle Roch-Jeune,Marc Dewitte,Carlos Moncasi,Chiara Crivello,David Guérin,Guillaume Cochez,Jérémie Chaillou",2024,,,4526175,POSTER
Legendre Polynomial Modeling of a Piezoelectric Transformer,"Piezoelectric transformers,Polynomial approach,Resonance and anti-resonance frequencies,Modal analysis,Plane stress","A polynomial approach is used for solving wave propagation to forecast the performance of piezoelectric transformers (PTs). The method consists in integrating straightforwardly into the equation of motion via a delta function the continuity and boundary conditions. Resonance and anti-resonance frequencies, electrical and acoustical fields of the PTs are obtained. The energy harvest in the piezoelectric transformer is presented. The validation of the model is done through a comparison of our results against the 2D Finite Element Method ones.",,"Derandraibe Jeannot Falimiaramanana,Hassna Khalfi,Joli Randrianarivelo,Faniry Emilson Ratolojanahary,Lahoucine Elmaimouni,I. Naciri,Mohamed Rguiti",2024,10.1007/978-3-030-94188-8_30,"10.1088/0964-1726/19/4/045016, 10.1007/s11082-013-9712-2, 10.1142/S2010135X15500228, 10.1109/IECON.2014.7049271, 10.1109/TUFFC.2009.1340, 10.1007/s41779-018-0206-3, 10.1016/j.compstruc.2007.01.048, 10.1109/TUFFC.2020.2975647, 10.1109/ICMCS.2018.8525914, 10.1063/1.4953847, ",4491826,COUV
Top-down Determination of Fluctuations in Topographic Measurements,"Fluctuation,Roughness,Topography","A top-down method is presented and studied for quantifying topographic map height (z) fluctuations directly from measurements on surfaces of interest. Contrary to bottom-up methods used in dimensional metrology, this method does not require knowledge of transfer functions and fluctuations of an instrument. Fluctuations are considered here to be indicative of some kinds of uncertainties. Multiple (n), successive topographic measurements (z = z(x,y)) are made at one location without moving the measurand relative to the measurement instrument. The measured heights (z) at each position (x,y) are analyzed statistically. Fluctuation maps are generated from the calculated variances. Three surfaces were measured with two interferometric measuring microscopes (Bruker ContourGT™ and Zygo NewView™ 7300). These surfaces included an anisotropic, turned surface; an isotropic, sandblasted surface; and an abraded, heterogeneous, multilayer surface having different, complex, multiscale morphologies. In demonstrating the method, it was found that few non-measured points persisted for all 100 measurements at any location. The distributions of uncertainties are similar to those of certain features on topographic maps at the same locations, suggesting that topographic features can augment measurement fluctuations. This was especially observed on the abraded ophthalmic lens; a scratch divides the topographic map into two zones with different uncertainty values. The distributions of fluctuations can be non-Gaussian. Additionally, they can vary between regions within some measurements.",General Materials Science,"Julie Lemesle,Clement Moreau,Raphael Deltombe,François Blateyron,Joseph Martin,Maxence Bigerelle,Christopher Brown",2024,10.3390/ma16020473,"10.3389/fmech.2021.753906, 10.1007/978-3-642-12012-1, 10.1088/1361-6501/abb54f, 10.1016/j.cirp.2021.05.001, 10.1364/OE.26.016609, 10.1016/j.apsusc.2013.12.013, 10.1016/j.triboint.2006.12.007, 10.1002/pen.21131, 10.1016/j.snb.2006.11.006, 10.1016/j.jmatprotec.2009.04.013, 10.1016/j.triboint.2014.07.013, 10.1016/j.biotri.2020.100133, 10.1103/PhysRevB.83.081412, 10.1002/sca.21111, 10.1007/s11018-010-9576-9, 10.1016/j.triboint.2012.06.029, 10.1016/j.cirp.2018.06.001, 10.3390/s20216269, 10.1088/0957-0233/22/2/025501, 10.1088/0957-0233/17/3/S08, 10.1116/1.2130347, 10.1007/978-3-642-12012-1, 10.1088/1361-6501/aab528, 10.1007/s41871-020-00057-4, 10.1364/AO.42.001809, 10.1088/1361-6501/aab949, 10.1088/1361-6501/ab046e, 10.1088/2051-672X/3/3/035004, 10.1364/AO.56.005920, 10.1115/1.3260884, 10.1364/AO.32.004922, 10.1155/2016/3727514, ",4489042,ART
Height Fluctuations and Surface Gradients in Topographic Measurements,"Fluctuation,Gradient,Roughness,Topography","Topographic maps are composed of pixels associated with coordinates (x, y, z) on a surface. Each pixel location (x, y) is linked with fluctuations in a measured height sample (z). Fluctuations here are uncertainties in heights estimated from multiple topographic measurements at the same position. Height samples (z) are measured at individual locations (x, y) in topographic measurements and compared with gradients on topographies. Here, gradients are slopes on a surface calculated at the scale of the sampling interval from inclination angles of vectors that are normal to triangular facets formed by adjacent height samples (z = z(x, y)). Similarities between maps of gradients logs and height fluctuations are apparent. This shows that the fluctuations are exponentially dependent on local surface gradients. The highest fluctuations correspond to tool/material interactions for turned surfaces and to regions of maximum plastic deformation for sandblasted surfaces. Finally, for abraded, heterogeneous, multilayer surfaces, fluctuations are dependent on both abrasion and light/sub-layer interactions. It appears that the natures of irregular surface topographies govern fluctuation regimes, and that regions which are indicative of surface functionality, or integrity, can have the highest fluctuations.",General Materials Science,"Julie Lemesle,Clement Moreau,Raphael Deltombe,Joseph Martin,François Blateyron,Maxence Bigerelle,Christopher Brown",2024,10.3390/ma16155408,"10.1016/j.measurement.2015.04.001, 10.3390/ma16020473, 10.1007/978-3-662-43205-1, 10.3389/fmech.2021.753906, 10.3390/ma14081987, 10.3390/ma13071526, 10.1078/0030-4026-00369, 10.1364/AO.47.002941, 10.1364/AO.43.000766, 10.1364/OL.17.000898, 10.1007/978-3-642-36458-7, 10.1016/0043-1648(94)90128-7, 10.1243/JMES_JOUR_1978_020_021_02, 10.1007/s41871-020-00057-4, 10.3389/fmech.2020.00050, 10.1002/sca.4950250405, 10.3390/ma13051024, 10.1016/0040-6090(82)90590-9, 10.1088/1361-6501/abb54f, 10.1364/AO.54.008670, 10.1364/AO.42.001809, 10.1364/AO.51.000465, ",4489050,ART
La costruzione della periferia.,,,,Clément Barbier,2024,,,4498342,COUV
Le mythe de la métropole attractive,"Attractivité,Métropole",,,Clément Barbier,2024,10.56698/metropolitiques.1898,,4498302,ART
"Conception, fabrication et caractérisation de commutateurs de type DOS à haute diaphotie sur InP à λ=1.55 µm",Commutateurs,,,"Malek Zegaoui,Joseph Harari,Vincent Magnin,Didier Decoster",2024,,,4457800,COMM
Edge-coupled InGaAs/InP phototransistors for microwave radio fibre links,Phototransistor,,,"J.-P. Vilcot,Vincent Magnin,J. van de Casteele,J. Harari,J.-P. Gouy,B. Bellini,D. Decoster",2024,10.1109/EDMO.1997.668592,"10.1049/el:19931489, 10.1002/jnm.1660020202, 10.1049/el:19960636, 10.1109/50.475567, 10.1109/68.584995, 10.1109/75.556036, 10.1109/22.414582, 10.1049/ic:19970719, ",4461601,COMM
Possibilities and Limits of Edge-coupled InGaAs/InP Heterojunction Phototransistors for Millimetric Applications,Phototransistor,We present the modeling and optimization of edge-coupled waveguide InGaAs/InP HPTs for microwave and millimeter wave applications. These devices can be used as photodetectors and for optical-optical mixing or electro-optical mixing. We aim to use them for optical control of microwave oscillator.,,"Vincent Magnin,Joseph Harari,Manuel Fendler,Jean-Pierre Vilcot,Didier Decoster",2024,,,4458262,COMM
Phototransistors InP/InGaAs à guide d'onde,Phototransitor,,,"Vincent Magnin,Jérôme Vandecasteele,Joseph Harari,Jean-Philippe Gouy,Jean-Pierre Vilcot,Didier Decoster",2024,,,4458162,POSTER
Transducteurs optomillimétriques en filière InP pour réseaux locaux courte portée interfacés au réseau fibre optique,Transducteur,,,"J. Barrette,Christophe Dalle,Didier Decoster,Manuel Fendler,Marie-Renée Friscourt,Jean-Philippe Gouy,Joseph Harari,Vincent Magnin,Francis Mollot,Paul-Alain Rolland,Jean-Pierre Vilcot",2024,,,4457984,COMM
Le Neveu de Rameau de Diderot,,,,"Charles Vincent,Audrey Mirlo,Bénédicte Peslier",2024,,,4488048,OUV
Direct Model-Reference Adaptive Control for Wheelchair Simulator Control via a Haptic Interface,"Direct model reference adaptive control,Optimal parameter estimation,Metaheuristic algorithm,Lyapunov stability,Wheelchair simulator","A wheelchair locomotion simulator (WCS) is an innovative solution to assess the biomechanical cost of wheelchairs (WC) accessibility in a controlled and safe virtual environment. In this context, this paper presents a haptic feedback control architecture based on a direct model reference adaptive control (MRAC) with intelligent tuning of its adaptation gains. The control objective is to follow the reference model velocity while producing the force feedback during the push phase, in order to faithfully recreate the dynamic behavior of the WC in a virtual environment. To accomplish this, a wheelchair ergometer model with friction is used to provide realistic navigation in the virtual environment (VE), by detecting and driving the wheelchair wheels. A two-wheeled vehicle model including the rolling resistance aspect is used to describe the wheelchair dynamic behavior. Since the controller adaptation gains are operated on the tracking error between the reference model and the simulator output, the WC model is also used as a reference model to specify the desired dynamics of the adaptive control system. For an optimal solution, an intelligent metaheuristic algorithm Elephant Herding Optimization (EHO) is employed to optimize the controller gain adaptation parameter to keep the tracking error as small as possible. Finally, the simulation results obtained show the effectiveness of the proposed control strategy.",General Medicine,"Amel Ait Ghezala,Chouki Sentouh,Philippe Pudlo",2024,10.1016/j.ifacol.2022.10.230,"10.1002/acs.876, 10.1080/09638288.2016.1226423, 10.1109/TMECH.2012.2235079, 10.1080/10255842.2013.869318, 10.1016/j.conengprac.2020.104716, 10.1097/00001786-200504000-00006, 10.1109/86.242408, 10.3390/math8091415, 10.1177/0269215520917437, 10.1007/s11071-015-2485-3, 10.1002/er.6819, 10.1682/JRRD.2011.03.0050, 10.1016/j.sysconle.2020.104630, 10.1249/00005768-198024000-00005, ",4481305,COMM
Tailoring ballistic injection,,,,"Toussaint S.,Brun-Barriere B.,Faniel S.,Desplanque L.,Wallart X.,Bayot V.,Hackens B.",2024,,,4486247,COMM
High temperature gradient wall shear stress micro-sensors for flow separation control,"Micro sensor,Flow separation control,Flow control,Micro capteur,Séparation de couche limite,Décollement,Contrôle des écoulements,Frottement pariétal","This paper reports CMOS-compatible calorimetric micro-sensors enabling the bidirectional measurement of wall shear stress in aerodynamic flows. Measuring both the amplitude and the sign of the wall shear stress at small length-scale and high frequencies, the micro-sensors are particularly suitable for flow separation detection and flow control. Their design is hot-wire like with three parallel micro wires suspended over a micro-cavity and mechanically supported using periodic perpendicular micro-bridges. The micro-sensors were manufactured using microelectronics techniques. Implemented on a flexible packaging, the micro-sensors were calibrated in static and in dynamic, in flat plate configuration, inside a turbulent boundary layer wind tunnel. After calibration, twelve micro-sensors have been implemented in a flap model for active flow control experiments. The work included the design and manufacturing of appropriate miniaturized electronics. The micro-sensors successfully detected the natural flow separation. The efficiency of the active flow control for avoiding separation or reattaching a separated flow was also evaluated in this configuration using the micro-sensors.",,"Cécile Ghouila-Houri,Romain Viard,Quentin Gallas,Eric Garnier,Abdelkrim Talbi,Philippe Pernod",2024,10.2514/6.2018-3057,"10.2514/6.2000-2234, 10.2514/2.2796, 10.1115/1.2926497, 10.2514/2.1758, 10.1109/16.2527, 10.2514/6.2009-316, 10.1016/j.flowmeasinst.2012.11.004, 10.1017/S0022112010003447, 10.1088/0960-1317/25/12/125029, 10.1016/S0924-4247(99)00277-0, 10.1109/JMEMS.2003.815831, 10.1088/0957-0233/10/8/302, 10.2514/6.2004-2606, 10.1016/j.sna.2017.09.030, 10.1063/1.4972402, 10.1098/rsta.2006.1948, 10.1007/s00348-012-1430-1, ",4472889,COMM
How do team players' brains connect and disconnect: a football case study,,,,Bachir Zoudji,2024,,,4493872,COMM
[Review] Driver’s facial expression recognition: A comprehensive survey,,"Driving is an integral part of daily life for millions of people worldwide, and it has a profound impact on road safety and human health. The emotional state of the driver, including feelings of anger, happiness, or fear, can significantly affect their ability to make safe driving decisions. Recognizing the facial expressions of drivers(DFER) has emerged as a promising technique for improving road safety and can provide valuable information about their emotions, This information can be used by intelligent transportation systems (ITS), like advanced driver assistance systems (ADAS) to take appropriate decision, such as alerting the driver or intervening in the driving process, to prevent the potential risks. This survey paper presents a comprehensive survey of recent studies that focus on the problem of recognizing the facial expression of driver recognition in the driving context from 2018 to March 2023. Specifically, we examine studies that address the recognition of the driver’s emotion using facial expressions and explore the challenges that exist in this field, such as illumination conditions, occlusion, and head poses. Our survey includes an analysis of different techniques and methods used to identify and categorize specific expressions or emotions of the driver. We begin by reviewing and comparing available datasets and summarizing state-of-the-art methods, including machine learning-based methods, deep learning-based methods, and hybrid methods. We also identify limitations and potential areas for improvement. Overall, our survey highlights the importance of recognizing driver facial expressions in improving road safety and provides valuable insights into recent developments and future research directions in this field.","Artificial Intelligence,Computer Science Applications,General Engineering","Ibtissam Saadi,Douglas W. Cunningham,Abdelmalik Taleb-Ahmed,Abdenour Hadid,Yassin El Hillali",2024,10.1016/j.eswa.2023.122784,"10.1111/spc3.12586, 10.1016/j.ssci.2014.10.002, 10.1007/BF00994018, 10.1016/j.ifacol.2021.04.155, 10.1145/1077399.1077404, 10.1109/ACCESS.2019.2936663, 10.1109/MMUL.2012.26, 10.1016/j.asoc.2016.04.027, 10.1109/TBIOM.2019.2962132, 10.1080/02699939208411068, 10.1037/0003-066X.48.4.384, 10.1007/s10260-018-0423-5, 10.1007/s11042-014-1986-2, 10.1007/s001270170045, 10.1016/j.imavis.2009.08.002, 10.3390/s22041524, 10.1109/TAFFC.2015.2498174, 10.1016/j.eswa.2021.115036, 10.3390/sym11101189, 10.1016/j.imavis.2023.104659, 10.3390/s18124270, 10.1109/ACCESS.2020.2983202, 10.2196/18697, 10.1371/journal.pone.0032321, 10.1109/ACCESS.2018.2878601, 10.1007/s11554-023-01310-x, 10.1016/j.imavis.2017.02.001, 10.1109/MCE.2019.2923896, 10.1080/02699930903485076, 10.1038/nature14539, 10.3390/s21092942, 10.1007/s11263-018-1131-1, 10.1109/TAFFC.2020.2981446, 10.1016/j.neucom.2020.06.014, 10.1109/TCSS.2021.3127935, 10.1016/j.jvcir.2019.102723, 10.1371/journal.pone.0196391, 10.3390/app11083321, 10.1177/144078302128756660, 10.3233/AIC-200631, 10.1109/T-AFFC.2013.4, 10.1109/TAFFC.2018.2801311, 10.1037/h0024532, 10.1109/TAFFC.2017.2740923, 10.3390/su142114308, 10.1016/j.jksuci.2018.09.002, 10.1037/h0077714, 10.3390/electronics12010026, 10.3390/s23031598, 10.1016/j.trf.2018.08.012, 10.3390/ijerph19042352, 10.3390/ijerph19053085, 10.1016/j.comcom.2022.07.031, 10.1049/iet-its.2019.0499, 10.1145/3386252, 10.3390/biomimetics8020199, 10.3390/app12020807, 10.1371/journal.pone.0086041, 10.3390/sym14040687, 10.1145/3388790, 10.1007/s11263-017-1055-1, 10.1016/j.imavis.2014.06.002, 10.1016/j.imavis.2011.07.002, 10.1016/j.eswa.2021.116046, ",4372448,ART
« Chronique de droit des contrats de formation professionnelle » (juin 2022 – novembre 2022),,,,Stéphane Michel,2024,,,4455628,ART
« Chronique de droit des contrats de formation professionnelle » (juin 2020 – novembre 2020).,,,,Stéphane Michel,2024,,,,
« Pour un contrat unique d’alternance »,,,,Stéphane Michel,2024,,,4455586,ART
Automatic Bone Metastasis Classification: An in-depth Comparison of CNN and Transformer Architectures,,"Automatic classification of bone metastases is a major challenge and is receiving increasing attention from the research community. One of the major challenges is the accurate classification of medical images, especially the distinction between benign and malignant images, which can greatly help physicians in decision-making. Recently, several deep-learning techniques have been proposed for medical image classification. Their performance, however, is influenced by both the dataset and the imaging modality. In this work, we investigate the performance of several state-of-the-art CNN architectures, namely InceptionV3, EfficientNet, ResNext50, and DenseNet161, as well as Transformer architectures, namely ViT and DeiT. We trained and tested these algorithms on a large dataset consisting of CT-scan images. The Transformer algorithms were found to be superior to CNN algorithms in detecting bone metastases. In particular, ViT Tiny achieved the best performance in terms of accuracy and F1-score as compared to other architectures.",,"Marwa Afnouch,Olfa Gaddour,Fares Bougourzi,Yosr Hentati,Abdelmalik Taleb Ahmed,Mohamed Abid",2024,10.1109/INISTA59065.2023.10310593,"10.1016/B978-0-323-47674-4.00056-6, 10.1109/CIBCB48159.2020.9277638, 10.3390/app10030997, 10.1117/12.2643937, 10.1177/10732748231167958, 10.1186/s40537-021-00444-8, 10.1016/j.eswa.2023.120376, 10.3390/diagnostics10080532, 10.1371/journal.pone.0237213, 10.3390/healthcare8040493, 10.3390/diagnostics11030518, 10.3389/fonc.2022.849447, 10.1038/s41598-022-13379-8, 10.1016/j.media.2023.102797, 10.1007/978-3-031-25082-8_40, 10.1109/TCDS.2020.2998497, 10.1109/CVPR.2017.243, 10.3389/fpubh.2022.885212, 10.1109/CVPR.2016.308, 10.4324/9781410605337-29, 10.1109/CVPR.2017.634, 10.1109/CVPR.2016.90, 10.48550/ARXIV.1706.03762, 10.1016/j.media.2023.102802, 10.1016/j.media.2023.102797, 10.1016/j.eswa.2022.117233, ",4369513,COMM
"La côte sud de la mer Noire, Ier s. a.C.-Ier s. p.C",,,,Claire Barat,2024,,,4486339,COUV
Constitution de nantissement d'assurance-vie et calcul du TEG,"Assurance-vie,Nantissement d'assurance-vie,TEG",,,Nicolas Leblond,2024,,,4513804,ART
La dette garantie ne peut être modifiée à l'insu de la caution,"Cautionnement,Etendue du cautionnement",,,Nicolas Leblond,2024,,,4513858,ART
Disproportion du cautionnement : tout le patrimoine de la caution... et tous ses cautionnements (bis),"Cautionnement,Proportionnalité",,,Nicolas Leblond,2024,,,4513831,ART
