title,keyword,abstract,field,authors,date,doi,references,id,type
In-situ study of crack propagation in patterned structures of microchips using X-ray microscopy,,"The motivation of this thesis was to control crack steering into regions of engineered 3D-nanopatterned structures with high fracture toughness and to determine the local critical energy release rate for crack propagation in 3D-nanopatterned systems. On-chip copper interconnect structures of advanced microchips, insulated by organosilicate glasses, were chosen as an example system to study fracture on small scale, since this is a well-defined 3D- nanopatterned system and since a high mechanical robustness is requested for microchips. An experiment for in-situ high-resolution 3D imaging of the fracture behavior of 3D-nanopatterned structures and of the kinetics of microcrack propagation in solids was designed and applied, combining a miniaturized micromechanical test and high-resolution X-ray imaging. Particularly, a miniaturized piezo-driven double cantilever beam test set-up (micro- DCB) was integrated in a laboratory X-ray microscope, and nano X-ray computed tomography was applied for high-resolution 3D imaging of the microcrack evolution in the on-chip interconnect stack of microchips manufactured in the 14 nm technology node. The measured geometry of the microcrack at several loading steps during the micro-DCB test and the subsequent data analysis based on linear elastic fracture mechanics and the Euler-Bernoulli beam model were the basis for the development and application of a new methodology to determine the critical energy release rate for crack propagation in sub- 100 nm regions of a processed wafer quantitatively. It was experimentally proven that specially designed metallic guard ring structures at the rim of the microchips dissipate energy in such a way that the microcrack propagation is efficiently slowed down and eventually stopped, i.e. they are effective to prevent mechanical damage of microchips. It was demonstrated that it is possible to steer the microcrack in a controlled way by tuning the fracture mode mixity locally at the crack tip. The established concept for a controlled crack propagation provides the basis for further fundamental studies of the fracture behavior of nanoscale materials and structures. The results have significant effects for the understanding of fracture mechanics at small scales, e.g. in microchips, but also in other nanopatterned materials, e.g. in bio-inspired, hierarchically structured engineered materials. The experimental results gathered at realistic microelectronic products provide valuable information to control the crack path in on-chip interconnect stacks for design-for-reliability in semiconductor industry and to manufacture mechanically robust microchips in leading-edge technology nodes. The experimental study of controlled microcrack steering into regions with high fracture toughness provides knowledge for the design of guard ring structures in microchips to stop the propagation of microcracks, e.g. generated during the wafer dicing process.",,"Kutukova, Kristina",2023,10.26127/BTUOpen-6256,,OPUS4-6256,Dissertation
Analysis of urban expansion and its impact on temperature utilising remote sensing and GIS techniques in the Accra metropolis in Ghana (1986-2022),,"The Accra Metropolis of Ghana has experienced rapid urban expansion over the past decades. Agricultural and forest-lands have been transformed into urban/built-up areas. This study analysed urban expansion and its relationship with the temperature of Accra from 1986 to 2022. Multi-source datasets such as remote sensing (RS) and other ancillary data were utilised. Land use land cover (LULC) maps were produced employing the random forests classifier. Land surface temperature (LST) and selected d(RS) Indices were extracted. Regression techniques assessed the interplay between LST and remote sensing indices. The LULC maps revealed increasing trends in the urban/built-up areas at the expense of the other LULC types. The analysis from the LST and the RS indices revealed a direct relationship between temperature and urban/built-up areas and an inverse relationship between temperature and vegetation. Thus, spatial urban expansion has modified the urban temperature of Accra. The integrated utilisation of RS and GIS demonstrated to be an efficient approach for analysing and monitoring urban expansion and its relationship with temperature.","General Earth and Planetary Sciences,General Physics and Astronomy,General Engineering,General Environmental Science,General Materials Science,General Chemical Engineering","Frimpong, Bernard Fosu; Koranteng, Addo; Opoku, Fosu Senior",2023,10.1007/s42452-023-05439-z,"10.1007/s00382-013-1789-6, 10.1016/j.compenvurbsys.2012.06.003, 10.1093/wbro/lku006, 10.1016/j.cities.2015.03.013, 10.1016/j.techsoc.2005.10.005, 10.1016/j.gloenvcha.2011.09.014, 10.1007/978-3-030-02011-8_6, 10.1073/pnas.1211658109, 10.1111/gcb.12825, 10.1016/j.sciaf.2020.e00426, 10.1016/j.rse.2014.09.023, 10.1080/01431161.2017.1317936, 10.3390/land10010044, 10.1175/2010EI304.1, 10.3390/urbansci3010026, 10.1007/s11069-020-04355-4, 10.1186/s40068-022-00269-1, 10.12691/aees-1-6-5, 10.3390/su7044260, 10.1016/j.ijsbe.2015.02.005, 10.3390/rs8030220, 10.1080/2150704X.2019.1704304, 10.3390/su11113024, 10.1016/j.scs.2019.101772, 10.4236/gep.2023.115022, 10.1016/j.rsase.2017.06.005, 10.1016/j.rsase.2020.100314, 10.3390/RS12182987, 10.4135/9781446251119.n67, 10.3390/rs11182094, 10.1007/s12517-013-1244-3, 10.3390/environments2020125, 10.1016/j.apgeog.2011.12.001, 10.1007/s12524-019-01062-x, 10.1016/j.envsoft.2010.06.011, 10.1080/01431160304987, 10.1515/pesd-2017-0032, 10.1016/j.apgeog.2016.04.006, 10.1016/j.cities.2017.07.009, 10.1016/j.landusepol.2018.05.039, 10.1016/j.landusepol.2020.104707, 10.23953/cloud.ijarsg.274, 10.1016/j.landusepol.2020.105057, 10.1080/01431160903252327, 10.1109/igarss.2004.1368591, 10.3133/pp964, 10.1201/9780367816377-11, 10.3390/rs70912356, 10.1016/j.isprsjprs.2011.11.002, 10.3390/land8020028, 10.1016/S0034-4257(96)00067-3, 10.1109/URS.2009.5137628, 10.1016/j.gloenvcha.2005.08.004, 10.1016/j.rse.2009.01.007, 10.1080/01431169308904400, 10.1086/524284, 10.2307/3150614, 10.1093/jue/juy019, 10.1016/j.rse.2008.02.011, 10.1109/JSTARS.2013.2282166, 10.1108/fer-12-2019-0020, 10.1016/j.tfp.2020.100040, 10.3390/ijgi4031265, 10.1175/1087-3562(2004)8<1:lcaitv>2.0.co;2, 10.1080/00343400903132635, 10.4314/ejesm.v3i3.63958, 10.4314/ejesm.v3i3.63958, 10.1111/j.1747-1567.1988.tb02105.x, 10.1080/19463138.2013.799068, 10.1016/S0264-2751(02)00090-2, 10.1111/j.1468-2427.2011.01075.x, 10.1111/1467-8306.00293, 10.1016/j.cities.2016.10.011, 10.1080/22797254.2018.1474494, 10.1016/j.rsase.2017.06.005, 10.3390/rs8070578, 10.1017/CBO9780511783142.009, 10.3390/ijgi6070189, 10.1016/j.landurbplan.2010.12.013, 10.1117/1.JRS.11.036020, 10.1016/j.landurbplan.2014.11.007, 10.1016/j.habitatint.2014.02.004, 10.1007/3-540-26676-3_10, 10.1109/JSTARS.2009.2023088, 10.1016/j.scitotenv.2016.10.195, 10.1016/S0034-4257(03)00084-1, 10.1016/j.rse.2003.08.004, ",OPUS4-6554,Wissenschaftlicher Artikel
Comprehensive review on cooling of permanent magnet synchronous motors and their qualitative assessment for aerospace applications,,"The permanent magnet synchronous motor (PMSM) can be a suitable candidate for electrified propulsion in aviation. Despite the very high efficiency, heat dissipation during operation leads to performance limitations. Elevated temperatures in the electrical insulations and the magnets pose a potential safety risk that must be reduced by selective cooling. A comprehensive review is conducted to capture current research interests in cooling methods in PMSM. Cooling methods are described according to their heat transfer mechanism, grouped, and assigned to the components within the motor. Key findings of the literature reviewed are described in the context of PMSM cooling. Information on cooling media and potential combinations of cooling methods in components is gathered. Assessment parameters such as safety, weight, effectiveness, integrability, complexity and cost are defined to enable a subsequent qualitative analysis for six selected cooling methods. A point-weighted evaluation approach, according to VDI 2225, was applied to identify the most promising cooling approach for successful implementation in aviation.","Energy (miscellaneous),Energy Engineering and Power Technology,Renewable Energy, Sustainability and the Environment,Electrical and Electronic Engineering,Control and Optimization,Engineering (miscellaneous),Building and Construction","König, Paul; Sharma, Dikshant; Konda, Karunakar Reddy; Xie, Tianxiao; Höschler, Klaus",2023,10.3390/en16227524,"10.2514/6.2023-4131, 10.1088/1742-6596/2526/1/012023, 10.3390/aerospace7040044, 10.1109/ITEC.2019.8790454, 10.1109/IEMDC47953.2021.9449603, 10.1016/j.applthermaleng.2015.11.022, 10.1109/TIA.2018.2860558, 10.1109/ITEC.2018.8450239, 10.1007/s00170-020-06069-0, 10.1007/s12206-020-0734-y, 10.1049/iet-epa.2020.0086, 10.1049/iet-epa.2019.0736, 10.3390/en11061343, 10.1049/elp2.12028, 10.1109/ECCE.2013.6646754, 10.1007/s00231-019-02762-3, 10.3390/electronics12030734, 10.3390/en15103542, 10.1109/TMAG.2020.3017383, 10.3390/inventions4040069, 10.3390/machines10060442, 10.1109/ICELMACH.2016.7732908, 10.1109/TTE.2022.3186800, 10.1049/joe.2018.8188, 10.3390/en12152984, 10.1016/j.enconman.2016.06.045, 10.1016/j.applthermaleng.2019.02.120, 10.1016/j.applthermaleng.2020.114970, 10.1109/TIE.2019.2927181, 10.1016/j.ijheatmasstransfer.2021.122228, 10.1007/s00202-018-0704-x, 10.1109/TIA.2022.3191629, 10.1109/TTE.2021.3107505, 10.1109/TIA.2020.2997902, 10.1109/TEC.2022.3221189, 10.1109/ICELMACH.2018.8507170, 10.1016/j.applthermaleng.2014.09.044, 10.1109/IEMDC47953.2021.9449533, 10.1007/s12206-020-1240-y, 10.1016/j.applthermaleng.2018.12.141, 10.1007/s00170-021-07221-0, 10.1007/s00202-017-0623-2, 10.1109/AIM.2015.7222778, 10.1016/j.applthermaleng.2016.08.036, 10.1016/j.expthermflusci.2016.10.005, 10.3139/9783446449084.fm, 10.1007/978-3-642-29569-0, 10.1088/1742-6596/962/1/012002, 10.1109/RAMS.2013.6517682, 10.1002/9783527625079, 10.1109/ITHERM.2019.8757435, 10.3390/en15218189, ",OPUS4-6553,Wissenschaftlicher Artikel
A phenomenological and quantitative view on the degradation of positive electrodes from spent lithium-ion batteries in humid atmosphere,,"The present study deals with the phenomenological observation of the corrosion of the positive electrode foil of lithium-ion batteries containing LiNi0.6Co0.2Mn0.2O2 (NMC) as cathode material. Due to the presence of moisture, localized water accumulation is formed on the NMC surface. The water absorbed by the electrolyte reacts with the NMC under Li+/H+ exchange and the resulting pH increase leads to dissolution of the carrier foil and characteristic salt-like blooms on the NMC surface. With the increase in the relative area occupied by the holes in the aluminum foil per time, a sufficiently suitable parameter was found with which to quantitatively determine the extent of corrosion. The degree of degradation depends on time and ambient humidity. It was shown that functional recycling with the water jet method is no longer applicable for degraded foils, since the mechanical stability of the foils decreases as corrosion progresses. Lithium, aluminum, sulfur and oxygen were detected in the blooms using SEM-EDX and Laser-Induced-Breakdown-Spectroscopy (LIBS). The underlying NMC layer was found to contain mainly aluminum and significantly lower lithium content than the non-degraded material. SEM and Raman microscopy analyses also showed that the active material is also locally degraded and therefore no longer suitable for functional recycling.",Multidisciplinary,"Langner, Thomas; Sieber, Tim; Rietig, Anja; Acker, Jörg",2023,10.1038/s41598-023-32688-0,"10.1021/cr030203g, 10.1007/s11837-016-1994-y, 10.1016/j.jpowsour.2008.10.077, 10.1002/jctb.4053, 10.1080/10643389.2013.763578, 10.1016/B978-0-12-801417-2.00007-4, 10.1016/j.procir.2015.02.039, 10.1016/j.gee.2016.11.010, 10.1021/acssuschemeng.8b03545, 10.1016/j.cogsc.2020.01.005, 10.3390/ma13030801, 10.3390/nano9020246, 10.3390/batteries7020029, 10.1002/aenm.202002655, 10.1007/s41918-019-00053-3, 10.1039/c8ee00001h, 10.1016/j.jpowsour.2016.01.023, 10.1016/j.electacta.2016.06.110, 10.1149/2.0161506jes, 10.1149/2.0021707jes, 10.1038/srep30248, 10.1149/1945-7111/aba00a, 10.1038/s41598-021-85575-x, 10.1016/j.jelechem.2014.05.017, 10.1021/acsami.5b04426, 10.1149/2.0861707jes, 10.1149/1.2186041, 10.1016/S0378-7753(99)00216-5, 10.1016/S0378-7753(00)00431-6, 10.1016/j.jfluchem.2004.09.027, 10.1016/j.aca.2011.11.056, 10.1016/j.chroma.2014.05.066, 10.1016/j.chroma.2015.07.054, 10.1149/1.2083267, 10.1002/anie.201409262, 10.1016/j.jpowsour.2011.02.009, 10.1016/j.electacta.2020.137358, 10.1021/acsami.8b01352, 10.1016/j.jpowsour.2007.04.083, 10.1002/anie.201801533, 10.1149/2.1021803jes, 10.1149/2.0921714jes, 10.1016/j.mssp.2014.08.047, 10.1007/978-1-4471-3814-3, 10.1016/j.clay.2013.02.001, 10.1039/9781849737791, 10.1016/j.carbon.2005.02.018, 10.2307/1931961, ",OPUS4-6545,Wissenschaftlicher Artikel
Adaptive neural-domain refinement for solving time-dependent differential equations,,"A classic approach for solving differential equations with neural networks builds upon neural forms, which employ the differential equation with a discretisation of the solution domain. Making use of neural forms for time-dependent differential equations, one can apply the recently developed method of domain segmentation. That is, the domain may be split into several subdomains, on which the optimisation problem is solved. In classic adaptive numerical methods, the mesh as well as the domain may be refined or decomposed, in order to improve the accuracy. Also, the degree of approximation accuracy may be adapted. Therefore, it is desirable to transfer such important and successful strategies to the field of neural-network-based solutions. In the presented work, we propose a novel adaptive neural approach to meet this aim for solving time-dependent problems. To this end, each subdomain is reduced in size until the optimisation is resolved up to a predefined training accuracy. In addition, while the neural networks employed are by default small, we propose a means to adjust also the number of neurons in an adaptive way. We introduce conditions to automatically confirm the solution reliability and optimise computational parameters whenever it is necessary. Results are provided for several initial-value problems that illustrate important computational properties of the method.","Applied Mathematics,Algebra and Number Theory,Analysis","Schneidereit, Toni; Breuß, Michael",2023,10.1186/s13662-023-03789-x,"10.1007/978-93-86279-52-1, 10.1016/0895-7177(94)90095-7, 10.1007/978-94-017-9816-7, 10.1002/cnm.1640100303, 10.1007/s00521-021-06860-4, 10.1016/j.asoc.2015.10.069, 10.1109/72.712178, 10.1142/S0218213020500098, 10.1103/PhysRevD.100.016002, 10.1109/72.870037, 10.1016/j.jcp.2018.10.045, 10.1016/j.cma.2020.113028, 10.1002/gamm.202100006, 10.1007/978-3-540-78862-1, 10.1007/978-3-642-05221-7, 10.1016/B978-1-85617-633-0.00019-8, 10.1007/978-3-0348-7605-6, 10.1016/0021-9991(84)90073-1, 10.1016/0377-0427(94)90290-9, 10.1109/20.717791, 10.1016/j.camwa.2021.05.018, 10.1016/j.neucom.2004.06.009, 10.1007/978-3-642-04617-9_53, 10.32604/cmc.2019.06641, 10.1007/s00521-022-06901-6, 10.1007/BF02551274, ",OPUS4-6544,Wissenschaftlicher Artikel
Dataset on permeability of wings from owls and non-silently flying birds,,"The very soft and flow-permeable plumage is among the special adaptations of the owl that the silent flight is attributed to. Using a specially designed apparatus that provides a low-speed volume flow of air through a small sample of porous materials, measurements of the air flow permeability were performed in accordance to ISO 9053 on a total of 39 prepared wing specimen from six different bird species, including three species of silently flying owls and three non-silently flying bird species. The resulting data set described in the present paper contains the static airflow resistance measured at different positions on the wing.",Multidisciplinary,"Geyer, Thomas; Windisch, Thomas; Fritsche, Christoph; Sarradj, Ennes",2023,10.1016/j.dib.2023.109825,"10.1017/S0368393100109915, 10.1007/BF01905702, 10.1186/1742-9994-4-23, 10.1111/j.1469-7580.2012.01504.x, 10.1242/jeb.201.18.2591, ",OPUS4-6552,Wissenschaftlicher Artikel
Trajectory optimization for arbitrary layered geometries in wire-arc additive manufacturing,,"In wire-arc additive manufacturing, a wire is molten by an electrical or laser arc and deposited droplet-by-droplet to construct the desired workpiece, given as a set of two-dimensional layers. The weld source can move freely over a substrate plate, processing each layer, but there is also the possibility of moving without welding. A primary reason for stress inside the material is the large thermal gradient caused by the weld source, resulting in lower product quality. Thus, it is desirable to control the temperature of the workpiece during the process. One way of its optimization is the trajectory of the weld source. We consider the problem of finding a trajectory of the moving weld source for a single layer of an arbitrary workpiece that maximizes the quality of the part and derive a novel mixed-integer PDE-constrained model, including the calculation of a detailed temperature distribution measuring the overall quality. The resulting optimization problem is linearized and solved using the state-of-the-art numerical solver IBM CPLEX. Its performance is examined by several computational studies.",,"Schmidt, Johannes; Fügenschuh, Armin",2023,10.26127/BTUOpen-6267,,OPUS4-6267,Arbeitspapier
Self-sufficient semi-active vibration control of high-rise buildings under wind excitation by moveable double-skin facades,,"The accelerated urbanization has led to increasing tension on urban land use. In this context, more and more slender high-rise buildings are being built worldwide in pursuit of better economic benefits. However, these structures are susceptible to wind excitation due to their lower first natural frequency. Different passive, semi-active, and active damping systems have been developed to reduce wind-induced structural vibration. Among them, the tuned mass dampers are widely used and proved as a very effective method in practice. However, this system requires a large additional damping mass. This also causes additional reinforcement, which increases the cost and carbon footprint. A huge space near the top story of the building is needed for the installation. In this research, a novel system named distributed-Multiple Tuned Facade Damping (d-MTFD) system is proposed by using specially designed parallel moveable Double-Skin Facade (DSF) outer skin as damping mass. These moveable facade elements can be installed on the upper stories of the high-rise building. Smooth-running guide rail systems are used to achieve the parallel moveability. Multi-objective optimization based on the Genetic Algorithm (GA) is applied to reduce the maximum top floor acceleration (Objective I) and to reduce the maximum facade relative displacement (Objective II) simultaneously. The optimization results for the passive and semi-active systems are presented in the form of the Pareto front. The trade-off between these selected two competing optimization objectives is observed. This approach was first validated in a simulation using a 306 m tall reference building for a wind speed of 13.5 m/s at 10 m above ground level with a return period of 10 years. Acceptable peak accelerations at the top story for hotel use and a maximum facade relative displacement of less than ħ0.5 m could be achieved for the benchmark building with the d-MTFD system. For semi-active control, the variable damping coefficient can be achieved by using stepper motors in generator mode. The electrical damping coefficient can be continuously adjusted by the developed power electronics. In addition, electrical energy can be generated and stored in a battery. A full-scale prototype with one parallel moveable facade element was built. Based on the prototype, the functionality of the semi-active control using a stepper motor and its energy harvesting performance was tested by applying Hardware-in-the-Loop (HiL) simulations. Greybox system identification was used to estimate some parameters (spring stiffness, friction, etc.) in the connection. The accurate system identification results ensure further validation using HiL simulations. The HiL simulations successfully demonstrated the feasibility of a self-powered semi-active d-MTFD system.",,"Zhang, Yangwen",2023,10.26127/BTUOpen-6381,,OPUS4-6381,Dissertation
Economics of climate adaptation for biodiversity conservation,,"Climate change is a major threat to biodiversity and ecologists have identified necessary adaptation strategies. However, little research has been conducted so far on the economics of climate adaptation for biodiversity conservation. Three challenges arise from an economic perspective: How to (1) assess the impact of climate change on the cost-effectiveness of conservation, (2) consider the increasing uncertainty, and (3) evaluate conservation policy instruments under climate change. Addressing these challenges provides a thus far largely unexplored perspective on the economics of biodiversity conservation. This perspective relies on novel methodologies and provides policy-relevant insights. In this thesis, these challenges are addressed in eight articles. Chapter 2 presents a novel economic evaluation framework to assess policy instruments for climate adaptation. Specific criteria are developed, their relevance for different strategies is assessed and suitable instruments identified. Chapters 3 and 4 have a methodological focus as two climate-ecological-economic (CEE) models are developed. Chapter 3 presents an applied model integrating detailed sub-models able to assess the cost-effective spatio-temporal allocation of conservation measures. In chapter 4, methods from operations research are developed further to identify optimal time series of reserve networks. In both chapters, cost-effective conservation plans are identified in case study applications. In chapter 5, CEE modelling is applied to examine the role of uncertainties regarding future climatic conditions. It is found that a trade-off between expected performance and robustness emerges in the case study in the future. In chapters 6 to 8, CEE modelling is used to assess policy instruments under climate change. Chapter 6 examines an agri-environment scheme: cost-effectiveness requires flexibility in adapting the timing of conservation measures due to species' adaptations and changes in costs. Chapter 7 examines two versions of land purchase: a ""no sale"" policy which prohibits sales for ecological reasons and a ""sale"" policy to enhance spatial flexibility for adaptation. A new trade-off is identified: while ""no sale"" mainly increases habitat permanence of expanding habitat types, ""sale"" improves the outcome for increasingly threatened habitat types. Chapter 8 is novel in its comparative analysis of two policy instruments considering spatial and management flexibility in a case study. It is found that in the case study, conservation contracts are more cost-effective than land purchase, but that the relative suitability switches when the conservation agency is able to capture producer rents. Finally, chapter 9 uses the results of chapters 3 and 5 to develop an innovative teaching tool for students to learn about cost-effective biodiversity conservation under climate change.",,"Gerling, Charlotte",2023,10.26127/BTUOpen-6260,,OPUS4-6260,Dissertation
Implementation of a network cluster model for large-scale renewable power estimation and effective energy utilization,,"With the large-scale expansion of decentralized power generation from renewable energy resources (RES) and reduction of fossil fuel-based power generation, this leads to fundamental structural changes in the power supply system. The transition is characterized by a shift from central to decentral, from directional to bi-directional. As the share of renewable power systems in the electricity grid increases, the inherent uncertainty of renewable energies poses challenges to the grid system's stability. To achieve increased efficiency, decarbonisation, decentralization, and digitisation in energy sector, a flexible and resilient energy system is required. Electrical energy data and non-electrical energy data are generated from various sources, including the supervisory control and data acquisition system (SCADA), geographic information system (GIS), and weather information system. Based on these data, different spatial and temporal models of energy systems and their databases are created and connected. This thesis contributes to the analysis of regional power performance. To this end, an efficient simplified grid-oriented network cluster is presented to account for the regional allocation of RES power systems. The model clustering includes the grid topology, temporal and spatial resolution, and the structure of electrical and non-electrical data. This approach contributes to methodological aspects of energy system modelling and analysis. In addition, based on the proposed cluster model, this thesis presents the physical profile-based and data-driven methods to estimate the regional large-scale photovoltaic (PV) and wind power generations. In order to adapt to the spatial-temporal heterogeneity of the regional renewable power generations and to improve the local power utilization rate, this thesis conducts empirical analyses of the regional energy storage and combined PV and wind power systems using cable pooling with shared grid connection. In summary, this thesis presents a flexible modelling approach that takes into account the regional allocation of renewable power systems and enables a more accurate estimation of regional power generation. The proposed model and analytical methods can help the efficiency and resiliency of the energy system and support the transition towards renewable energies.",,"Li, Yang",2023,10.26127/BTUOpen-6456,,OPUS4-6456,Dissertation
Reaction mechanism development for methane steam reforming on a Ni/Al2O3 catalyst,,"In this work, a reliable kinetic reaction mechanism was revised to accurately reproduce the detailed reaction paths of steam reforming of methane over a Ni/Al2O3 catalyst. A steadystate fixed-bed reactor experiment and a 1D reactor catalyst model were utilized for this task. The distinctive feature of this experiment is the possibility to measure the axially resolved temperature profile of the catalyst bed, which makes the reaction kinetics inside the reactor visible. This allows for understanding the actual influence of the reaction kinetics on the system; while pure gas concentration measurements at the catalytic reactor outlet show near-equilibrium conditions, the inhere presented temperature profile shows that it is insufficient to base a reaction mechanism development on close equilibrium data. The new experimental data allow for achieving much higher quality in the modeling efforts. Additionally, by carefully controlling the available active surface via dilution in the experiment, it was possible to slow down the catalyst conversion rate, which helped during the adjustment of the reaction kinetics. To assess the accuracy of the revised mechanism, a monolith experiment from the literature was simulated. The results show that the fitted reaction mechanism was able to accurately predict the experimental outcomes for various inlet mass flows, temperatures, and steam-to-carbon ratios.","Physical and Theoretical Chemistry,Catalysis,General Environmental Science","Richter, Jana; Rachow, Fabian; Israel, Johannes; Roth, Norbert; Charlafti, Evgenia; Günther, Vivien; Flege, Jan Ingo; Mauss, Fabian",2023,10.3390/catal13050884,"10.3390/su14010548, 10.1016/j.ijhydene.2009.05.093, 10.1016/j.eng.2021.04.010, 10.3390/en12234593, 10.1016/j.rser.2011.09.020, 10.1088/1757-899X/297/1/012004, 10.1016/j.fuel.2022.123317, 10.1016/0920-5861(93)80059-A, 10.1016/j.ijhydene.2013.12.001, 10.3390/catal10030352, 10.1016/j.apcatb.2010.06.015, 10.1016/0021-9517(74)90263-2, 10.1016/j.energy.2021.119993, 10.1016/S0920-5861(97)00014-X, 10.1063/1.1458938, 10.1016/0009-2509(63)85003-4, 10.1016/j.ces.2011.05.050, 10.1016/j.compchemeng.2021.107379, 10.1021/i260069a001, 10.1016/S1385-8947(00)00367-3, 10.1016/0009-2509(88)87118-5, 10.1002/aic.690350109, 10.1007/s11244-011-9702-1, 10.1021/acscatal.9b01234, 10.4271/2011-01-1306, 10.4271/2017-01-0966, 10.1299/jmsesdm.2022.10.A10-3, 10.1016/S0009-2509(02)00679-6, 10.1016/j.cej.2008.11.047, ",OPUS4-6424,Wissenschaftlicher Artikel
Boredom as the originator of a desideratum : reflections on the creative and suppressive consequences of boredom in the school context,,"Bored children begin to draw, do crafts, to fidget - or they do something bad. Others fall silent, withdraw, or become lethargic. Research on school-related boredom has focused primarily on the negative consequences of boredom, such as decreased cognitive performance, motivation or attentativeness, or disruptiveness. These negative aspects of boredom can be contrasted by the notion that boredom can promote creative performance. This paper reflects on boredom's creative and suppressive consequences as an interplay of personality traits and behavioral possibilities in school situations, on the one hand, and as an interplay of situational experiences with constituent developmental processes on the other. It is proposed that boredom is a gauge of the learner's resonance with school content, learning and/or developmental relationships. Boredom indicates a psychological need and its desideratum. Thus, both creative and suppressive potentials are inherent in boredom.",General Social Sciences,"Zeißig, Anke",2023,10.3389/fsoc.2023.1214069,"10.4103/0973-1229.77424, 10.1024/85617-000, 10.1007/978-3-642-87996-8, 10.1002/per.2118, 10.1177/0956797612446024, 10.1207/s15427617rhd0103_1, 10.1037/0003-066X.33.4.344, 10.1108/S1746-979120150000011007, 10.1080/000713199358572, 10.1177/016344301023006007, 10.1080/03057640701706227, 10.3390/bs3030459, 10.1080/17457820601159133, 10.1525/si.1993.16.3.237, 10.1007/s00761-007-1197-9, 10.4324/9780203003916, 10.1080/00222216.1999.11949853, 10.1017/S095457940200305X, 10.1037/0022-3514.78.1.158, 10.1007/s11031-018-9693-3, 10.1080/1358165042000283101, 10.1016/j.aap.2004.10.006, 10.1007/s00221-016-4617-5, 10.1080/027321799280280, 10.1016/0092-6566(85)90023-6, 10.1016/j.learninstruc.2015.05.007, 10.1007/978-3-030-26395-9_4, 10.1177/0022167888284002, 10.1007/s11097-017-9515-1, 10.1521/jscp.2009.28.3.307, 10.1207/s15327752jpa5001_2, 10.1016/j.neubiorev.2012.12.002, 10.1016/j.ijpsycho.2011.09.003, 10.1080/0309877X.2019.1658729, 10.5040/9781350129368.ch-010, 10.1177/001872679304600305, 10.1016/j.jesp.2013.12.007, 10.1080/1360144X.2013.751691, 10.1007/s11031-013-9385-y, 10.1521/jscp.2011.30.6.647, 10.1098/rstb.2019.0502, 10.1177/000306515300100102, 10.1111/j.1547-5069.1992.tb00239.x, 10.1080/10494820.2023.2215289, 10.1097/00007611-198606000-00022, 10.1111/j.1467-6494.2006.00418.x, 10.1016/j.psychsport.2022.102265, 10.1007/s00221-016-4749-7, 10.1186/s40461-016-0038-8, 10.1007/978-3-031-08518-5_6, 10.14786/flr.v5i1.137, 10.33824/PJPR.2019.34.3.34, 10.1007/978-3-658-04986-7, 10.1080/10400419.2014.901073, 10.1007/978-1-4757-5356-1_13, 10.1016/0301-0511(78)90018-2, 10.1037/h0048850, 10.1111/j.1467-6494.1976.tb00127.x, 10.1016/j.learninstruc.2019.101301, 10.1111/1467-8705.00483, 10.1027/1864-9335/a000317, 10.1177/1948550610370717, 10.1016/j.lindif.2010.09.004, 10.1016/j.cedpsych.2010.10.003, 10.1080/02732173.2020.1753134, 10.1037/pspi0000335, 10.15516/cje.v22i1.3553, 10.1007/s00221-017-4922-7, 10.1006/ceps.1999.1020, 10.3102/00346543056004411, 10.1177/001872088102300308, 10.1037/a0039480, 10.1177/026142940301700304, 10.1146/annurev.so.15.080189.001533, 10.1002/1097-4679(198903)45:2<260::AID-JCLP2270450213>3.0.CO;2-G, 10.1007/s11031-011-9234-9, 10.1037/emo0000233, 10.1207/s15327752jpa5501&amp;2_11, 10.1007/978-1-4419-1428-6_730, 10.17433/978-3-17-023558-8, 10.1080/10400419.2017.1302769, 10.1080/0144341880080102, 10.1002/berj.3833, ",OPUS4-6475,Wissenschaftlicher Artikel
