title,keyword,abstract,field,authors,date,doi,references,id,type
Stable honeycomb structures and temperature based trajectory optimization for wire-arc additive manufacturing,,"We consider two mathematical problems that are connected and occur in the layer-wise production process of a workpiece using Wire-Arc Additive Manufacturing. As the first task, we consider the automatic construction of a honeycomb structure, given the boundary of a shape of interest. In doing this we employ Lloyd's algorithm in two different realizations. For computing the incorporated Voronoi tesselation we consider the use of a Delaunay triangulation or alternatively, the eikonal equation. We compare and modify these approaches with the aim of combining their respective advantages. Then in the second task, to find an optimal tool path guaranteeing minimal production time and high quality of the workpiece, a mixed-integer linear programming problem is derived. The model takes thermal conduction and radiation during the process into account and aims to minimize temperature gradients inside the material. Its solvability for standard mixed-integer solvers is demonstrated on several test-instances. The results are compared with manufactured workpieces.",,"Bähr, Martin; Buhl, Johannes; Radow, Georg; Schmidt, Johannes; Bambach, Markus; Breuß, Michael; Fügenschuh, Armin",2019,10.26127/BTUOpen-5079,,OPUS4-5079,Arbeitspapier
Low latency reconfiguration mechanism for fine-grained processor internal functional units,,"The strive for performance, low power consumption, and less chip area have been diminishing the reliability and the time to fault occurrences due to wear out of electronic devices. Recent research has shown that functional units within processors usually execute a different amount of operations when running programs. Therefore, these units present different individual wear out during their lifetime. Most existent schemes for re-configuration of processors due to fault detection and other processor parameters are done at the level of cores which is a costly way to achieve redundancy. This paper presents a low latency (approximately 1 clock cycle) software controlled mechanism to reconfigure units within processor cores according to predefined parameters. Such reconfiguration capability delivers features like wear out balance of processor functional units, configuration of units according to the criticality of tasks running on an operating system and configurations to gain in performance (e.g. parallel execution) when possible. The focus of this paper is to show the implemented low latency reconfiguration mechanism and highlight its possible main features.",,"Segabinazzi Ferreira, Raphael; Nolte, Jörg",2019,10.1109/LATW.2019.8704560,"10.1109/TC.2015.2449840, 10.1109/DSN-W.2016.57, 10.1109/DDECS.2017.7934572, 10.1109/LATW.2018.8349676, 10.1109/92.678870, 10.1109/DFT.2017.8244440, 10.1109/ASPDAC.2016.7428082, 10.1109/JSSC.2012.2220912, 10.1145/1151374.1151391, 10.1007/978-3-642-00641-8_31, 10.1109/TCAD.2016.2611501, 10.1109/RTAS.2015.7108449, 10.1109/VLSISOC.2006.313256, 10.1109/MC.2005.70, 10.1109/MDAT.2017.2750902, 10.1109/TDSC.2007.70235, 10.1109/FPL.2010.88, 10.1109/FPL.2011.65, 10.1109/TEST.2013.6651926, 10.1109/FPL.2013.6645497, ",OPUS4-5049,Konferenzveröffentlichung
Identification of phosphate adsorption mechanisms on Fe- and Al-hydroxides and the influence of inorganic and organic compounds to reduce long-term phosphorus fixation on mineral surfaces,,"With regard to the depletion of global phosphorus reserves and with the aim of ensuring sustainable soil fertility on agricultural soils, a fundamental understanding of mechanisms of fixation and mobilization of inorganic phosphorus in soils is required. Amongst others, phosphorus availability is affected by ad- and desorption reactions on pedogenic Fe- and Al-hydroxide surfaces. The characterization of phosphate binding on those contrasting mineral surfaces can help to find solutions for enhancing the mobilization of fertilized but not available soil inorganic phosphate. Fourier-transform infrared spectroscopic experiments were carried out during phosphorus adsorption on crystalline gibbsite, poorly crystalline 2-line-ferrihydrite and amorphous Fe:Al-hydroxide mixtures. Desorption experiments with CaCl&#8322;, CaSO&#8324;, citric acid (C&#8326;H&#8328;O&#8327;), and humic acid (C&#8329;H&#8329;NO&#8326;) were conducted to determine the capacity of phosphate fixation and mobilization in short- and long-term. Additionally, phosphorus release from the Fe- and Ca-phosphates vivianite and hydroxyapatite were analyzed. For gibbsite, the formation of AlHPO&#8324; and Al&#8322;HPO&#8324; can be assumed, while for ferrihydrite, a FeHPO&#8324; or Fe&#8322;PO&#8324; complex and the precipitation of FePO&#8324; with longer equilibration time were observed. Fe&#8322;HPO&#8324; or a Fe&#8322;PO&#8324; surface complex was deduced for amorphous Fe-hydroxides, an AlH&#8322;PO&#8324; surface complex was identified for Al-hydroxides. The weakly associated amorphous FeO(OH) molecules enhance the precipitation of FePO&#8324;. With high Al content, a weaker phosphate binding of both inner- and outer-sphere complexes and either no or minor quantities of precipitate were formed. Ferrihydrite showed a more rigid structure and a lower extent of precipitation compared to amorphous Fe-hydroxide. The cumulative phosphorus desorption followed the order CaCl&#8322; < CaSO&#8324; < humic acid < citric acid for crystalline and amorphous Fe- and Al-hydroxides as well for vivianite and hydroxyapatite. While inorganic anion exchange took part at easily available binding sites and fast exchangeable phosphorus, organic acids additionally affect the more heavily available binding sites and slow exchangeable phosphorus. For humic acid, the accumulation of metal-organic complexes in the desorption solution was suggested, whereas for citric acid the dissolution of the minerals was maintained. The cumulative release rates of the Flow-Through-Reactor setup were higher compared to batch due to a short residence time and a continuous concentration gradient. This could lead either to an over- or underestimation of the available phosphorus pools and influenced the comparability of both methods.",,"Gypser, Stella",2019,,,OPUS4-5131,Dissertation
Hidden conservation revealed : new media for the presentation of architectural conservation,,"Conservation work on cultural heritage occurs mostly 'behind the scenes', hidden away from the general public. Research has shown, however, that there is considerable interest from tourists and locals alike to gain insights into conservation practice. While this can be done through visits to conservation laboratories or heritage sites, an additional tool to complement these visits is to provide documentary films of ongoing conservation work. In the summer of 2016, a group of international master's students from different study programmes at Brandenburg University of Technology Cottbus-Senftenberg visited Florence to study issues related to the preservation of cultural heritage. In particular, they examined conservation-related work being done at the Courtyard of Michelozzo in the Palazzo Vecchio, where Giorgio Vasari originally decorated the upper wall sections and ceiling with frescoes in 1565. Due to daily wear and tear, which has been exacerbated by a high number of visitors as well as climatic conditions, conservation work became necessary to address soiled painted surfaces, disintegrating plaster and missing sections of the plaster and paint layers. This collection of papers addresses a variety of topics relating to the wall paintings by Vasari, as well as threats and tools to protect and conserve them and other cultural heritage sites that are faced with growing tourism. This student project was carried out in collaboration with the UNESCO Office of the Municipality of Florence (Carlo Francini and Chiara Bocchio), the Fine Arts Department of the Municipality of Florence (Giorgio Caselli), the director of the conservation work (Fabio Sforzi), wall painting conservators of the Vasari frescoes (Cristina Conti and Alessandra Popple), the Department of Architectural Conservation at Università di Firenze (Giuseppe Centauri and Daniela Chiesi) and the BTU Media Centre (Ralf Schuster).",,,2019,10.26127/BTUOpen-5063,,OPUS4-5063,Buch (Monographie)
A solution framework for linear PDE-constrained mixed-integer problems,,"We present a general numerical solution method for control problems with PDE-defined state variables over a finite set of binary or continuous control variables. We show empirically that a naive approach that applies a numerical discretization scheme to the PDEs (and if necessary a linearization scheme) to derive constraints for a mixed-integer linear program (MILP) leads to systems that are too large to be solved with state-of-the-art solvers for MILPs, especially if we desire an accurate approximation of the state variables. Our framework comprises two techniques to mitigate the rise of computation times with increasing discretization level parameters: First, the linear system is solved for a basis of the control space in a preprocessing step. Second, certain constraints are just imposed on demand via the IBM ILOG CPLEX feature of a lazy constraint callback. These techniques are compared with an approach where the relations obtained by the discretization of the continuous constraints are directly included in the MILP. We demonstrate our approach on two examples: modeling of the spread of wildfire and the mitigation of water contamination. In both examples the computational results demonstrate that the solution time is significantly reduced by our methods. In particular, the dependence of the computation time on the size of the spatial discretization of the PDE is significantly reduced.",,"Gnegel, Fabian; Fügenschuh, Armin; Hagel, Michael; Leyffer, Sven; Stiemer, Marcus",2019,10.26127/BTUOpen-5045,,OPUS4-5045,Bericht
Quantum-based construction of a probability measure,,"From Gleason's theorem we know that in principle every probability measure can be expressed by Hermitian operators in a separable Hilbert space and the Born rule as part of a quantum mechanical system. However, that theorem is not constructive. For a given discrete and additive probability measure based on a &#963;-algebra we construct a quantum system with projectors expressing that probability measure.",,"Schmitt, Ingo",2019,,,OPUS4-5076,Bericht
Studio Bagan : Heritage tourism - conflicts and chances,,"Studio Bagan is conceptualized as an interdisciplinary preservation studio to foster applied knowledge transfer in the fields of cultural heritage management, urban and regional planning and designing in historic contexts. In 2017, during the first edition of ""Studio Bagan: Building in Heritage Contexts"" the students undertook a careful assessment of the issue of ""temple climbing"" and developed concepts for alternative and heritage-sensitive viewing platforms. In 2018, the second Studio Bagan under the theme ""Heritage Tourism - Conflicts and Chances"" addressed a broader range of challenges related to tourism and heritage. Both studios followed the agenda of (1) exploring, (2) understanding the cultural significance of the place and analyzing identified problems, and then (3) developing conceptual approaches and strategies. The results of the students' work are compiled in this publication as a collection of ideas for Myanmar's flagship destination, Bagan. The results of the students' work in 2018 are compiled in this publication as a collection of ideas for Myanmar's flagship destination, Bagan.",,,2019,,,OPUS4-4896,Buch (Monographie)
Mission planning for unmanned aerial vehicles,,"We formulate the mission planning problem for a meet of unmanned aerial vehicles (UAVs) as a mixed-integer nonlinear programming problem (MINLP). The problem asks for a selection of targets from a list to the UAVs, and trajectories that visit the chosen targets. To be feasible, a trajectory must pass each target at a desired maximal distance and within a certain time window, obstacles or regions of high risk must be avoided, and the fuel limitations must be obeyed. An optimal trajectory maximizes the sum of values of all targets that can be visited, and as a secondary goal, conducts the mission in the shortest possible time. In order to obtain numerical solutions to this model, we approximate the MINLP by a mixed-integer linear program (MILP), and apply a state-of-the-art solver (GUROBI) to the latter on a set of test instances.",,"Fügenschuh, Armin; Müllenstedt, Daniel; Schmidt, Johannes",2019,10.26127/BTUOpen-4828,,OPUS4-4828,Bericht
"Participatory management of community-based ecotourism at Jiuzhaigou National Nature Reserve, China",,"Community-based ecotourism (CBET) is promoted in protected areas of developing countries as a strategy for biodiversity conservation and poverty alleviation. The success of CBET initiatives relies on effective participatory management programs that can build up collaborative relationships between key stakeholders - protected area administrative staff and local communities - and foster community empowerment. The performance of CBET participatory management programs, relationships between administrative staff and local community, and the level of community empowerment were previously assessed from the perspective of local communities. This study addresses both the perspectives of local community members and administrative staff, through an interview survey in Jiuzhaigou National Nature Reserve, China. This reserve is a key protected area for the conservation of giant panda and other endangered species in China, and is therefore of high priority for the national biodiversity strategy. Both qualitative and quantitative approaches were used to survey 200 local Tibetan villagers and 80 administrative staff members. The results indicate that both staff members and locals support the existing participatory management program - ecotourism development plan (EDP), but locals criticized the sustainable management policy (SMP). Younger, better educated and higher income interviewees were generally most supportive of the EDP and SMP. The relationship between staff members and locals was expressed as problematic with a lack of trust being mentioned as a key issue. The local community is empowered to some extent in economic and environmental dimensions, but not in social, psychological and political dimensions. The CBET generates economic income, but creates problems like inequality of benefit distribution, insufficient social infrastructure, loss of cultural identity, ecological degradation and participation as tokenism. Key factors that hinder the success of CBET from protected area governance and management aspects are a prevalent top-down approach, a mixture of property and operation rights, single sources of funding creating dependencies, a lack of efficient administrative structure and management capacity, and a lack of capacity building programs for the local community. This thesis provides empirical evidence for issues and limitations of policy implications under CBET participatory management programs in a protected area and offers recommendations on how to improve programs in the future.",,"Yang, Xueyan",2019,,,OPUS4-4846,Dissertation
"Development of single-stage solar-supported hyper-thermophilic anaerobic reactor for biogas production and disinfection of black water : a pilot case study of Terterkessim slum, Elmina - Ghana",,"Rapid urbanisation in Ghana has resulted in individuals expanding the cities for abodes without considerations of the negative externalities these may have on the environment. One of the major challenges with rapid urbanisation is the formation of urban slums associated with lack of basic sanitation facilities. This has led to recurrent outbreak of cholera and typhoid fever. The use of a single-stage solar-supported hyper-thermophilic anaerobic biogas digester for the treatment of black water has not been investigated, hence this study. The performance of three seeding sludge under three different hyper-thermophilic temperatures (60°C, 65°C and 70°C) were tested in batch tests. The three seeding sludge were sewage sludge, sludge from maize silage and cow manure. The results from the batch tests showed cow manure at 65°C as the preferred seeding sludge and optimal hyper-thermophilic temperature. A 50 L single-stage laboratory-scale hyper-thermophilic continuous stirred tank reactor (HT-CSTR) was operated to treat only black water for 10 weeks using cow manure at 65°C as the seeding sludge and optimal hyper-thermophilic temperature. Afterwards, co-digestion of blended kitchen food waste and black water was also practised for 12 weeks. With a mean hydraulic retention time (HRT) of 23.3 days, a mean total COD removal of 86.3 % was achieved. The reactor had an average COD volumetric loading rate of 6.22 kgCOD/(m3.d) and remained uninhibited. It also had organic loading rate of 0.3 kgVS/(m3.d) and a degradation performance (R) of 5.43 kgCOD/(m3.d). Treatment of only black water produced biogas with less methane content of 34.9 % even though a stable pH of 6.9 was recorded both in the reactor and in the effluent. Co-digestion with kitchen food waste increased the percentage content of methane in the biogas by 77 % from 34.9 % to 61.8 %. The effectiveness of the HT-CSTR to hygienise the effluent for agricultural purpose was assessed by spiking the reactor with 200 ml each of 2 x 109 CFU/ml Salmonella senftenbergensis and 8 x 108 CFU/ml Escherichia coli. The HT-CSTR was able to hygienise all bacteria of Salmonella senftenbergensis and E. coli. A simulation test confirmed that between 30 minutes and 1 hour, all the cells of Salmonella senftenbergensis and E. coli in the treatment system were killed at 65 °C. Eubacteria, Methanosarcina spp., Methanomicrobium spp. and Methanococcus spp. were identified in the seeding sludge at the hyper-thermophilic temperature of 65°C. The design, construction and performance of a pilot-scale reactor in Terterkessim slum in Elmina, Ghana was based on results from the laboratory-scale HT-CSTR. It achieved 97 % removal of influent total COD and could produce about 2.52 Nm³CH&#8324;/(kgCOD.d) which could be burned for at least 8 hours. The effluent cannot be used for cultivation of leafy vegetables such as cabbage since it had some concentrations of pathogens like Salmonella spp. and E. coli but can be used for cotton crop.",,"Bryant, Isaac Mbir",2019,,,OPUS4-4781,Dissertation
Configurable Fault Tolerant Circuits and System Level Integration for Self-Awareness,,"Scaling minimum features of ICs down to the 10nm- area and below has allowed high integration rates in electronics. Scaling at supply voltages of 1V and below also implies a rising level of stress which drives aging effects that reduce switching speed and the expected life time. Additionally, vulnerability from particle radiation is increased. Hence, fault detection and on-line correction become a must for many applications. However, not only fault tolerance but self-awareness becomes also an advantage. Provided that by being aware of its own healthy state allow optimized configurations regarding system operation modes and configurable hardware mechanism. This paper shows a preliminary work in a configurable circuit and explores its configuration possibilities when integrated into a complete system.",,"Segabinazzi Ferreira, Raphael; George, Nevin; Chen, Junchao; Hübner, Michael; Krstic, Milos; Nolte, Jörg; Vierhaus, Heinrich Theodor",2019,10.26127/BTUOpen-5050,,OPUS4-5050,Konferenzveröffentlichung
Digital humanity: the temporal and semantic structure of dynamic conversational facial expressions,,"This thesis focuses on establishing a - theoretically founded and empirically derived - novel methodological pipeline to provide Embodied Conversational Agents (ECAs) with natural facial expressions and desired personality traits. After giving an overview on the content of this thesis, we dedicate its second part to derive the Semantic Space (SSp) for facial expressions, finding that the same space is used for expression words, expression videos, and motion-capture-based point-cloud animations. The process involved the creation of a new facial expression database using Motion Capture (MoCap) technology. Our technique can be used to empirically map specific motion trajectories (including their frequency-decomposition) onto specific perceptual attributes, allowing the targeted creation of novel animations with the desired perceptual traits, as exemplified in the third part of this thesis. Before addressing our final conclusions and, on the grounds that the systematic differences between individuals while performing the same facial expressions are related to their personality, we devote the fourth part of this thesis to the study of the mapping between personality and expressive facial motions.",,"Castillo Alejandre, Susana",2019,,,OPUS4-5156,Dissertation
